城市,区域,板块,小区,户型,户型详情,租金,面积,单位租金,朝向,品牌,标题,链接,经度,纬度,坐标精度,距离_珠江新城,距离_体育西路,距离_天河软件园,距离_广州科学城,最近距离,最近就业区,最近距离(km),星巴克数量,麦当劳数量
广州,海珠,赤岗,赤岗三街17至23号小区,两居,2室1厅1卫,3000.0,68.0,44.12,东,链家/个人,整租·赤岗三街17至23号小区 2室1厅 东,https://gz.lianjia.com/zufang/GZ2065417419131715584.html,113.329149,23.089751,小区,5735.0,7480.0,19254.0,22165.0,5735.0,珠江新城,5.735,1,1
广州,海珠,广州大道南,天雄广场,两居,2室1厅1卫,6000.0,110.0,54.55,东南,链家/个人,整租·天雄广场 2室1厅 东南,https://gz.lianjia.com/zufang/GZ2065419363824959488.html,113.317412,23.084003,小区,4668.0,6413.0,20222.0,23850.0,4668.0,珠江新城,4.668,2,3
广州,白云,江高镇,中铁诺德·阅泷,三居,3室2厅2卫,1200.0,87.96,13.64,南,链家/个人,整租·中铁诺德·阅泷 3室2厅 南,https://gz.lianjia.com/zufang/GZ2065425444563320832.html,113.234427,23.291132,板块,29105.0,32778.0,28128.0,32856.0,28128.0,天河软件园,28.128,1,1
广州,天河,珠江新城西,星汇云锦,两居,2室2厅1卫,12000.0,98.0,122.45,东北,链家,整租·星汇云锦 2室2厅 东北,https://gz.lianjia.com/zufang/GZ2065427141855543296.html,113.316598,23.121904,小区,885.0,2794.0,16081.0,19914.0,885.0,珠江新城,0.885,18,9
广州,越秀,东风东,东风广场,三居,3室2厅2卫,9000.0,97.0,92.78,东南,链家/个人,整租·东风广场 3室2厅 东南,https://gz.lianjia.com/zufang/GZ2065441326874230784.html,113.310218,23.13304,小区,3216.0,2607.0,18621.0,22454.0,2607.0,体育西路,2.607,3,2
广州,越秀,东风东,东风广场,两居,2室1厅1卫,6000.0,71.0,84.51,北,链家/个人,整租·东风广场 2室1厅 北,https://gz.lianjia.com/zufang/GZ2065446236139290624.html,113.310218,23.13304,小区,3216.0,2607.0,18621.0,22454.0,2607.0,体育西路,2.607,3,2
广州,黄埔,香雪,萝岗奥园广场,两居,2室1厅1卫,2600.0,51.0,50.98,南,链家/个人,整租·萝岗奥园广场 2室1厅 南,https://gz.lianjia.com/zufang/GZ2065449007940894720.html,113.49711,23.174243,小区,31181.0,29731.0,10100.0,5367.0,5367.0,广州科学城,5.367,2,1
广州,白云,南湖,竹韵山庄,三居,3室2厅2卫,5000.0,125.0,40.0,东南,链家/个人,整租·竹韵山庄 3室2厅 东南,https://gz.lianjia.com/zufang/GZ2065629339717730304.html,113.310736,23.219632,小区(模糊),12750.0,12179.0,17889.0,22617.0,12179.0,体育西路,12.179,0,1
广州,南沙,明珠湾,旭辉曜玥湾,三居,3室2厅2卫,2500.0,99.0,25.25,东南 南,链家/个人,整租·旭辉曜玥湾 3室2厅 东南/南,https://gz.lianjia.com/zufang/GZ2065632793601245184.html,113.523975,22.757203,小区,59641.0,58457.0,60117.0,64381.0,58457.0,体育西路,58.457,0,0
广州,越秀,黄花岗,广工大院,两居,2室1厅1卫,3500.0,60.0,58.33,南,链家,整租·广工大院 2室1厅 南,https://gz.lianjia.com/zufang/GZ2065633343646466048.html,113.267065,23.128673,小区,6660.0,7447.0,22004.0,24320.0,6660.0,珠江新城,6.66,12,8
广州,增城,永宁,时代廊桥(增城),三居,3室2厅1卫,1700.0,82.0,20.73,北,链家/个人,整租·时代廊桥(增城) 3室2厅 北,https://gz.lianjia.com/zufang/GZ2065637068540739584.html,113.318856,23.064603,小区(模糊),8138.0,9883.0,19511.0,21827.0,8138.0,珠江新城,8.138,0,0
广州,增城,凤凰城,碧桂园凤凰城凤晴苑,一居,1室1厅1卫,1500.0,52.0,28.85,南,链家/个人,整租·碧桂园凤凰城凤晴苑 1室1厅 南,https://gz.lianjia.com/zufang/GZ2065645234959679488.html,113.581717,23.158737,小区,38880.0,37430.0,27693.0,17173.0,17173.0,广州科学城,17.173,0,1
广州,南沙,进港大道,阳光城悦然府,三居,3室2厅2卫,2800.0,95.0,29.47,南,链家/个人,整租·阳光城悦然府 3室2厅 南,https://gz.lianjia.com/zufang/GZ2065646142141497344.html,113.54143,22.803794,小区,55273.0,54089.0,50930.0,55238.0,50930.0,天河软件园,50.93,1,3
广州,番禺,莲花山,西门中路6号,三居,3室2厅2卫,2000.0,136.2,14.68,西南,链家/个人,整租·西门中路6号 3室2厅 西南,https://gz.lianjia.com/zufang/GZ2065648975179939840.html,113.502566,22.975936,小区(模糊),32828.0,33822.0,32885.0,34397.0,32828.0,珠江新城,32.828,0,0
广州,越秀,小北,象岗山,两居,2室1厅1卫,3500.0,60.0,58.33,南,链家/个人,整租·象岗山 2室1厅 南,https://gz.lianjia.com/zufang/GZ2065652488509325312.html,113.260155,23.137554,小区,8197.0,8984.0,24229.0,26545.0,8197.0,珠江新城,8.197,5,3
广州,越秀,盘福,盘福路,三居,3室1厅1卫,5500.0,90.0,61.11,南,链家/个人,整租·盘福路 3室1厅 南,https://gz.lianjia.com/zufang/GZ2065656238145798144.html,113.259215,23.133346,小区,8387.0,9174.0,23179.0,25495.0,8387.0,珠江新城,8.387,7,4
广州,荔湾,西关,龙津西路,三居,3室2厅2卫,3000.0,80.0,37.5,东 南 西 北,链家/个人,整租·龙津西路 3室2厅 东/南/西/北,https://gz.lianjia.com/zufang/GZ2065657833382215680.html,113.237134,23.122199,小区(模糊),15139.0,11512.0,26085.0,28401.0,11512.0,体育西路,11.512,3,4
广州,荔湾,龙津,中山七路,一居,1室1厅1卫,1800.0,30.0,60.0,西南,链家/个人,整租·中山七路 1室1厅 西南,https://gz.lianjia.com/zufang/GZ2065658643163906048.html,113.248712,23.125659,小区,7689.0,9910.0,25308.0,27624.0,7689.0,珠江新城,7.689,5,8
广州,荔湾,西华路,桃源社区,一居,1室1厅1卫,1700.0,49.0,34.69,东南,链家/个人,整租·桃源社区 1室1厅 东南,https://gz.lianjia.com/zufang/GZ2065659967259541504.html,113.252699,23.128301,小区,8774.0,9561.0,25272.0,27588.0,8774.0,珠江新城,8.774,7,8
广州,荔湾,西关,宝华路(荔湾),两居,2室1厅1卫,2300.0,60.0,38.33,南 北,链家/个人,整租·宝华路(荔湾) 2室1厅 南/北,https://gz.lianjia.com/zufang/GZ2065660703192121344.html,113.218998,23.107123,小区(模糊),13957.0,14716.0,29095.0,31411.0,13957.0,珠江新城,13.957,0,2
广州,南沙,金洲,南沙城,两居,2室2厅1卫,1600.0,67.0,23.88,北,链家/个人,整租·南沙城 2室2厅 北,https://gz.lianjia.com/zufang/GZ2065661002967416832.html,113.538205,22.798718,小区,54681.0,53497.0,50338.0,54646.0,50338.0,天河软件园,50.338,3,3
广州,增城,新塘南,群星花园,一居,1室1厅1卫,895.0,52.0,17.21,南,链家/个人,整租·群星花园 1室1厅 南,https://gz.lianjia.com/zufang/GZ2065661294081474560.html,113.605975,23.117453,小区,37297.0,35847.0,26110.0,22575.0,22575.0,广州科学城,22.575,0,2
广州,番禺,钟村,广州足球公园,一居,1室1厅1卫,1780.0,38.0,46.84,北,链家/个人,整租·广州足球公园 1室1厅 北,https://gz.lianjia.com/zufang/GZ2065669517480034304.html,113.292406,22.982647,小区(模糊),19401.0,23974.0,31155.0,33471.0,19401.0,珠江新城,19.401,0,0
广州,番禺,钟村,广州足球公园,一居,1室1厅1卫,1780.0,38.0,46.84,北,链家/个人,整租·广州足球公园 1室1厅 北,https://gz.lianjia.com/zufang/GZ2065669831260110848.html,113.292406,22.982647,小区,19401.0,23974.0,31155.0,33471.0,19401.0,珠江新城,19.401,0,0
广州,番禺,莲花山,莲港城,三居,3室2厅1卫,1500.0,78.9,19.01,东北,链家/个人,整租·莲港城 3室2厅 东北,https://gz.lianjia.com/zufang/GZ2065669832518402048.html,113.506207,22.968466,小区,35834.0,36828.0,35891.0,40199.0,35834.0,珠江新城,35.834,0,0
广州,越秀,西门口,海珠北路,一居,1室1厅1卫,2500.0,29.52,84.69,南 北,链家/个人,整租·海珠北路 1室1厅 南/北,https://gz.lianjia.com/zufang/GZ2065675472640933888.html,113.257846,23.127422,小区(模糊),7085.0,9054.0,24704.0,27020.0,7085.0,珠江新城,7.085,9,5
广州,增城,新塘南,保利东江首府,三居,3室2厅2卫,3300.0,140.0,23.57,南,链家/个人,整租·保利东江首府 3室2厅 南,https://gz.lianjia.com/zufang/GZ2065675475367231488.html,113.631639,23.109092,小区,42407.0,40957.0,31220.0,27685.0,27685.0,广州科学城,27.685,0,1
广州,越秀,杨箕,富力东山新天地,三居,3室1厅1卫,7000.0,92.0,76.09,北,链家,整租·富力东山新天地 3室1厅 北,https://gz.lianjia.com/zufang/GZ2065677518010056704.html,113.314438,23.126872,小区,1439.0,2329.0,17824.0,21618.0,1439.0,珠江新城,1.439,12,8
广州,天河,珠江新城东,和御御公馆,一居,1室1厅1卫,6300.0,52.0,121.15,北,链家/个人,整租·和御御公馆 1室1厅 北,https://gz.lianjia.com/zufang/GZ2065679861917155328.html,113.335507,23.013045,小区(模糊),15668.0,18519.0,23886.0,26202.0,15668.0,珠江新城,15.668,0,1
广州,增城,新塘南,保利东江首府,三居,3室2厅2卫,3600.0,125.0,28.8,南,链家/个人,整租·保利东江首府 3室2厅 南,https://gz.lianjia.com/zufang/GZ2065682454588424192.html,113.631639,23.109092,小区,42407.0,40957.0,31220.0,27685.0,27685.0,广州科学城,27.685,0,1
广州,越秀,东山口,署前路,三居,3室1厅1卫,5500.0,80.0,68.75,东南,链家/个人,整租·署前路 3室1厅 东南,https://gz.lianjia.com/zufang/GZ2065686073664602112.html,113.295258,23.123439,小区,3129.0,3499.0,17778.0,21611.0,3129.0,珠江新城,3.129,3,3
广州,南沙,横沥,星河畔月湾,三居,3室2厅1卫,1800.0,80.0,22.5,东北,链家/个人,整租·星河畔月湾 3室2厅 东北,https://gz.lianjia.com/zufang/GZ2065691671508549632.html,113.520389,22.723415,小区,62329.0,61145.0,62805.0,66120.0,61145.0,体育西路,61.145,0,0
广州,白云,夏茅,富力城南区,两居,2室2厅1卫,3000.0,83.0,36.14,北,链家/个人,整租·富力城南区 2室2厅 错层 北,https://gz.lianjia.com/zufang/GZ2065692846924496896.html,113.261961,23.245281,小区,26298.0,29971.0,25321.0,30049.0,25321.0,天河软件园,25.321,0,0
广州,白云,同德围,田心花园,一居,1室1厅1卫,1800.0,40.0,45.0,西南,链家/个人,整租·田心花园 1室1厅 西南,https://gz.lianjia.com/zufang/GZ2065692858119094272.html,113.235846,23.160177,小区,15749.0,16508.0,26517.0,28833.0,15749.0,珠江新城,15.749,2,2
广州,南沙,南沙港,时代南湾,三居,3室2厅1卫,2100.0,96.3,21.81,东北,链家/个人,整租·时代南湾 3室2厅 东北,https://gz.lianjia.com/zufang/GZ2065702466443280384.html,113.59309,22.779537,小区(模糊),59508.0,60502.0,59565.0,63873.0,59508.0,珠江新城,59.508,0,0
广州,花都,花东镇,富力金港城南区,三居,3室1厅1卫,1930.0,94.36,20.45,北,链家/个人,整租·富力金港城南区 3室1厅 北,https://gz.lianjia.com/zufang/GZ2065704327061700608.html,113.356941,23.457068,小区,52171.0,50721.0,45682.0,50508.0,45682.0,天河软件园,45.682,0,0
广州,天河,石牌,园田居,两居,2室2厅1卫,3400.0,60.0,56.67,东 西,链家,整租·园田居 2室2厅 东/西,https://gz.lianjia.com/zufang/GZ2065707428015505408.html,113.350254,23.141939,小区,6280.0,5618.0,11697.0,16612.0,5618.0,体育西路,5.618,2,3
广州,番禺,汉溪长隆,奥园城市天地,一居,1室1厅1卫,3200.0,48.0,66.67,南,链家/个人,整租·奥园城市天地 1室1厅 复式 南,https://gz.lianjia.com/zufang/GZ2065716747297619968.html,113.334984,22.991375,小区(模糊),18066.0,19758.0,25125.0,27441.0,18066.0,珠江新城,18.066,4,2
广州,白云,梅花园,梅园路,一居,1室0厅1卫,1700.0,25.0,68.0,北,链家/个人,整租·梅园路 1室0厅 北,https://gz.lianjia.com/zufang/GZ2065717543594622976.html,113.314996,23.179191,小区,7746.0,7175.0,15457.0,17773.0,7175.0,体育西路,7.175,2,2
广州,海珠,琶洲西,星品,三居,3室2厅2卫,7700.0,110.0,70.0,南,链家/个人,整租·星品 3室2厅 南,https://gz.lianjia.com/zufang/GZ2065718217308897280.html,113.336795,23.099829,小区,4345.0,6747.0,15835.0,20604.0,4345.0,珠江新城,4.345,6,5
广州,番禺,大石,富庭华园,三居,3室2厅2卫,4500.0,123.0,36.59,南,链家/个人,整租·富庭华园 3室2厅 南,https://gz.lianjia.com/zufang/GZ2065722202094829568.html,113.313757,23.023444,小区(模糊),12620.0,14365.0,23918.0,26234.0,12620.0,珠江新城,12.62,1,2
广州,南沙,明珠湾,美的·华发天珀,三居,3室2厅2卫,3500.0,99.0,35.35,南,链家/个人,整租·美的·华发天珀 3室2厅 南,https://gz.lianjia.com/zufang/GZ2065722203416035328.html,113.508975,22.770846,小区,55193.0,54009.0,55060.0,59368.0,54009.0,体育西路,54.009,0,1
广州,番禺,顺德碧桂园,顺德碧桂园芷兰湾,三居,3室2厅2卫,3380.0,97.0,34.85,南,链家/个人,整租·顺德碧桂园芷兰湾 3室2厅 南,https://gz.lianjia.com/zufang/GZ2065722319430483968.html,113.291019,22.922247,小区,26562.0,42402.0,50118.0,52434.0,26562.0,珠江新城,26.562,0,0
广州,白云,马务,南悦花苑,三居,3室2厅1卫,3300.0,85.0,38.82,南,链家/个人,整租·南悦花苑 3室2厅 南,https://gz.lianjia.com/zufang/GZ2065728614812352512.html,113.258925,23.211931,小区(模糊),19680.0,20439.0,26555.0,28871.0,19680.0,珠江新城,19.68,0,1
广州,番禺,汉溪长隆,保利大都汇,一居,1室1厅1卫,2300.0,33.0,69.7,西,链家/个人,整租·保利大都汇 1室1厅 西,https://gz.lianjia.com/zufang/GZ2065731781625118720.html,113.335008,22.994788,小区,17785.0,19533.0,24900.0,27216.0,17785.0,珠江新城,17.785,4,2
广州,黄埔,鱼珠,港航中心,三居,3室2厅4卫,8000.0,136.0,58.82,南,链家,整租·港航中心 3室2厅 南,https://gz.lianjia.com/zufang/GZ2065733143675011072.html,113.434752,23.09681,小区,13118.0,12578.0,11424.0,10113.0,10113.0,广州科学城,10.113,0,1
广州,黄埔,知识城,合景天峻,两居,2室1厅1卫,1800.0,42.0,42.86,南,链家/个人,整租·合景天峻 2室1厅 南,https://gz.lianjia.com/zufang/GZ2065734263650648064.html,113.553482,23.325734,小区(模糊),43225.0,41775.0,30149.0,28158.0,28158.0,广州科学城,28.158,2,2
广州,海珠,广州大道南,天雄广场,一居,1室1厅1卫,2000.0,30.0,66.67,南,链家/个人,整租·天雄广场 1室1厅 南,https://gz.lianjia.com/zufang/GZ2065737545337012224.html,113.317412,23.084003,小区,4668.0,6413.0,20222.0,23850.0,4668.0,珠江新城,4.668,2,3
广州,天河,天河南,体育西路,一居,1室1厅1卫,4500.0,40.0,112.5,南,链家/个人,整租·体育西路 1室1厅 南,https://gz.lianjia.com/zufang/GZ2065740593534861312.html,113.32157,23.13344,小区,2395.0,824.0,16473.0,20306.0,824.0,体育西路,0.824,12,8
广州,番禺,市桥,富华园,三居,3室2厅2卫,3000.0,112.88,26.58,西,链家,整租·富华园 3室2厅 西,https://gz.lianjia.com/zufang/GZ2065746803797524480.html,113.264499,23.130061,小区(模糊),7095.0,7882.0,24018.0,26334.0,7095.0,珠江新城,7.095,11,8
广州,越秀,东山口,东园新村,两居,2室1厅1卫,4000.0,54.0,74.07,南 北,链家/个人,整租·东园新村 2室1厅 南/北,https://gz.lianjia.com/zufang/GZ2065746952192000000.html,113.299369,23.127244,小区,3841.0,4628.0,17915.0,21748.0,3841.0,珠江新城,3.841,4,2
广州,南沙,黄阁,麒麟广场,两居,2室1厅1卫,1600.0,69.0,23.19,南,链家/个人,整租·麒麟广场 2室1厅 南,https://gz.lianjia.com/zufang/GZ2065751830742171648.html,113.507234,22.819696,小区,52116.0,50932.0,52592.0,51659.0,50932.0,体育西路,50.932,1,1
广州,增城,永宁,金地香山湖香沁花园,三居,3室2厅1卫,2000.0,91.0,21.98,东南 南,链家/个人,整租·金地香山湖香沁花园 3室2厅 东南/南,https://gz.lianjia.com/zufang/GZ2065755214178156544.html,113.619386,23.227088,小区(模糊),49039.0,47589.0,38615.0,34204.0,34204.0,广州科学城,34.204,0,0
广州,越秀,农讲所,中山三路,两居,2室1厅1卫,2000.0,40.0,50.0,东,链家/个人,整租·中山三路 2室1厅 东,https://gz.lianjia.com/zufang/GZ2065756070957023232.html,113.282408,23.126961,小区,4349.0,6164.0,19451.0,23284.0,4349.0,珠江新城,4.349,5,5
广州,黄埔,科学城,合景科汇金谷,一居,1室1厅1卫,3000.0,68.0,44.12,南,链家/个人,整租·合景科汇金谷 1室1厅 南,https://gz.lianjia.com/zufang/GZ2065756868818501632.html,113.436289,23.167709,小区,16920.0,16932.0,3551.0,2099.0,2099.0,广州科学城,2.099,1,1
广州,天河,天河南,广梅汕铁路大厦,两居,2室1厅1卫,5600.0,82.0,68.29,东南,链家/个人,整租·广梅汕铁路大厦 2室1厅 东南,https://gz.lianjia.com/zufang/GZ2065758391191470080.html,113.332194,23.132651,小区,2935.0,2273.0,14820.0,19312.0,2273.0,体育西路,2.273,8,10
广州,南沙,金洲,香江国际金融中心,一居,1室1厅1卫,1600.0,39.36,40.65,南,链家/个人,整租·香江国际金融中心 1室1厅 南,https://gz.lianjia.com/zufang/GZ2065758394651770880.html,113.524441,22.765031,小区,56530.0,55346.0,56764.0,61072.0,55346.0,体育西路,55.346,0,0
广州,增城,永宁,合景誉山国际⼀区,一居,1室0厅1卫,1200.0,38.0,31.58,北,链家/个人,整租·合景誉山国际⼀区 1室0厅 北,https://gz.lianjia.com/zufang/GZ2065768477464985600.html,113.594879,23.189932,小区,45388.0,43938.0,29176.0,23988.0,23988.0,广州科学城,23.988,1,1
广州,南沙,金洲,越秀国际总部广场,两居,2室1厅1卫,2300.0,43.0,53.49,东南,链家/个人,整租·越秀国际总部广场 2室1厅 东南,https://gz.lianjia.com/zufang/GZ2065770393410469888.html,113.542385,22.793383,小区(模糊),56480.0,55296.0,52137.0,56445.0,52137.0,天河软件园,52.137,2,3
广州,番禺,星河湾,广州星河湾朗心园,三居,3室1厅2卫,4720.0,120.0,39.33,南,链家,整租·广州星河湾朗心园 3室1厅 南,https://gz.lianjia.com/zufang/GZ2065772399244083200.html,113.33117,23.027433,小区,12897.0,17050.0,22480.0,24796.0,12897.0,珠江新城,12.897,2,1
广州,白云,同和,同和云苑新村,三居,3室1厅1卫,3000.0,90.0,33.33,南,链家,整租·同和云苑新村 3室1厅 南,https://gz.lianjia.com/zufang/GZ2065773555869548544.html,113.324727,23.193278,小区,9474.0,8903.0,16418.0,18734.0,8903.0,体育西路,8.903,2,4
广州,海珠,工业大道南,越秀天荟江湾,两居,2室1厅1卫,2000.0,36.0,55.56,东北,链家/个人,整租·越秀天荟江湾 2室1厅 东北,https://gz.lianjia.com/zufang/GZ2065795966170038272.html,113.290542,23.058168,小区(模糊),9634.0,11379.0,24494.0,26810.0,9634.0,珠江新城,9.634,0,0
广州,海珠,东晓路,怡海路,三居,3室1厅1卫,3900.0,100.0,39.0,南,链家/个人,整租·怡海路 3室1厅 南,https://gz.lianjia.com/zufang/GZ2065798184029913088.html,113.290987,23.100751,小区,7204.0,7963.0,23634.0,25083.0,7204.0,珠江新城,7.204,3,4
广州,天河,天润路,天隆花苑,两居,2室1厅1卫,4500.0,105.0,42.86,南 北,链家/个人,整租·天隆花苑 2室1厅 南/北,https://gz.lianjia.com/zufang/GZ2065803817898737664.html,113.336847,23.146486,小区,5290.0,4628.0,12972.0,17464.0,4628.0,体育西路,4.628,3,2
广州,南沙,万顷沙,中国铁建海悦国际,三居,3室2厅1卫,2100.0,88.0,23.86,东,链家/个人,整租·中国铁建海悦国际 3室2厅 东,https://gz.lianjia.com/zufang/GZ2065817327751921664.html,113.534937,22.704,小区,66157.0,64973.0,66633.0,69948.0,64973.0,体育西路,64.973,0,0
广州,白云,同和,云裳丽影,两居,2室2厅2卫,4500.0,83.48,53.91,北,链家,整租·云裳丽影 2室2厅 北,https://gz.lianjia.com/zufang/GZ2065826202152599552.html,113.330053,23.196367,小区,9604.0,9033.0,14713.0,19441.0,9033.0,体育西路,9.033,1,2
广州,海珠,滨江东,大江苑南贤大街,两居,2室1厅1卫,2500.0,68.0,36.76,南 北,链家,整租·大江苑南贤大街 2室1厅 南/北,https://gz.lianjia.com/zufang/GZ2065827161146654720.html,113.314063,23.099812,小区,3687.0,5432.0,18529.0,22157.0,3687.0,珠江新城,3.687,4,4
广州,从化,赤草,碧桂园荔山雅筑,三居,3室2厅2卫,1800.0,104.0,17.31,北,链家/个人,整租·碧桂园荔山雅筑 3室2厅 北,https://gz.lianjia.com/zufang/GZ2065830017346043904.html,113.566847,23.502088,小区,67853.0,66403.0,57101.0,52644.0,52644.0,广州科学城,52.644,0,0
广州,增城,沙村,新塘新世界花园万象苑,三居,3室2厅1卫,2500.0,93.0,26.88,北,链家/个人,整租·新塘新世界花园万象苑 3室2厅 北,https://gz.lianjia.com/zufang/GZ2065832275144081408.html,113.572628,23.107781,小区,36753.0,35303.0,25566.0,22031.0,22031.0,广州科学城,22.031,0,1
广州,增城,永宁,合景誉山国际⼀区,一居,1室0厅1卫,1000.0,40.0,25.0,南,链家/个人,整租·合景誉山国际⼀区 1室0厅 南,https://gz.lianjia.com/zufang/GZ2065970964289552384.html,113.594879,23.189932,小区,45388.0,43938.0,29176.0,23988.0,23988.0,广州科学城,23.988,1,1
广州,荔湾,龙津,华贵路,一居,1室0厅1卫,1600.0,23.0,69.57,东南 南,链家/个人,整租·华贵路 1室0厅 东南/南,https://gz.lianjia.com/zufang/GZ2066001060039753728.html,113.241989,23.122314,小区(模糊),13032.0,13791.0,28945.0,31261.0,13032.0,珠江新城,13.032,5,8
广州,增城,朱村,远洋招商保利东湾,三居,3室2厅2卫,2000.0,98.5,20.3,南,链家/个人,整租·远洋招商保利东湾 3室2厅 南,https://gz.lianjia.com/zufang/GZ2066002327264821248.html,113.675247,23.274507,小区,51957.0,50507.0,36054.0,34063.0,34063.0,广州科学城,34.063,0,2
广州,花都,新区,云珠花园,两居,2室2厅1卫,2500.0,70.0,35.71,西南,链家/个人,整租·云珠花园 2室2厅 西南,https://gz.lianjia.com/zufang/GZ2066002978535374848.html,113.229802,23.398225,小区,45603.0,48131.0,43105.0,45602.0,43105.0,天河软件园,43.105,2,2
广州,南沙,进港大道,碧桂园天玺湾,三居,3室2厅2卫,2000.0,102.0,19.61,东北,链家/个人,整租·碧桂园天玺湾 3室2厅 东北,https://gz.lianjia.com/zufang/GZ2066014645583347712.html,113.576845,22.797615,小区(模糊),60255.0,59071.0,55898.0,60206.0,55898.0,天河软件园,55.898,0,0
广州,增城,中新镇,恒大山水城,三居,3室1厅1卫,1800.0,91.0,19.78,北,链家/个人,整租·恒大山水城 3室1厅 北,https://gz.lianjia.com/zufang/GZ2066015180579405824.html,113.616693,23.295822,小区,46441.0,44991.0,30538.0,28547.0,28547.0,广州科学城,28.547,0,0
广州,海珠,同福,同福东路,两居,2室1厅1卫,1200.0,30.0,40.0,南,链家/个人,整租·同福东路 2室1厅 南,https://gz.lianjia.com/zufang/GZ2066020423241302016.html,113.266344,23.106807,小区,7928.0,8687.0,24358.0,29142.0,7928.0,珠江新城,7.928,4,7
广州,天河,珠江新城西,星汇园,两居,2室1厅2卫,10500.0,94.0,111.7,东北,链家/个人,整租·星汇园 2室1厅 东北,https://gz.lianjia.com/zufang/GZ2066023421677928448.html,113.3198,23.123028,小区(模糊),632.0,2317.0,15604.0,19437.0,632.0,珠江新城,0.632,22,9
广州,海珠,新港西,中港四航局宿舍,两居,2室1厅1卫,4000.0,60.0,66.67,东,链家/个人,整租·中港四航局宿舍 2室1厅 东,https://gz.lianjia.com/zufang/GZ2066024395410767872.html,113.307669,23.09449,小区,4102.0,5847.0,18614.0,23383.0,4102.0,珠江新城,4.102,1,2
广州,白云,京溪,云景花园云景名都,三居,3室1厅1卫,4800.0,95.0,50.53,东北,链家/个人,整租·云景花园云景名都 3室1厅 东北,https://gz.lianjia.com/zufang/GZ2066024705533411328.html,113.329069,23.183049,小区,8604.0,8033.0,14714.0,17030.0,8033.0,体育西路,8.033,4,4
广州,天河,车陂,广氮新村,两居,2室1厅1卫,3000.0,54.0,55.56,南,链家,整租·广氮新村 2室1厅 南,https://gz.lianjia.com/zufang/GZ2066031500192645120.html,113.3985,23.126528,小区(模糊),9712.0,9172.0,7412.0,9728.0,7412.0,天河软件园,7.412,3,2
广州,番禺,雅居乐,十年小雅,三居,3室2厅2卫,5800.0,135.0,42.96,西北,链家/个人,整租·十年小雅 3室2厅 西北,https://gz.lianjia.com/zufang/GZ2066031585555120128.html,113.366414,23.010183,小区,18819.0,19813.0,23939.0,26255.0,18819.0,珠江新城,18.819,1,2
广州,越秀,淘金,淘金坑,一居,1室0厅1卫,2200.0,30.0,73.33,东南,链家/个人,整租·淘金坑 1室0厅 东南,https://gz.lianjia.com/zufang/GZ2066032045506691072.html,113.286961,23.139478,小区,5831.0,6618.0,18167.0,22290.0,5831.0,珠江新城,5.831,6,5
广州,黄埔,文冲,黄埔万科中心,三居,3室1厅1卫,2970.0,66.0,45.0,南,链家/个人,整租·黄埔万科中心 3室1厅 南,https://gz.lianjia.com/zufang/GZ2066041186728017920.html,113.470021,23.095564,小区(模糊),19332.0,18792.0,24913.0,12983.0,12983.0,广州科学城,12.983,0,1
广州,越秀,公园前,解放中路,三居,3室1厅1卫,1300.0,20.0,65.0,南,链家/个人,合租·解放中路 3居室 南卧,https://gz.lianjia.com/zufang/GZ2066042793628794880.html,113.262574,23.122906,小区,7933.0,8720.0,24239.0,26555.0,7933.0,珠江新城,7.933,13,9
广州,增城,白江,汇东国际花园,一居,1室1厅1卫,1600.0,57.0,28.07,东北,链家/个人,整租·汇东国际花园 1室1厅 东北,https://gz.lianjia.com/zufang/GZ2066045367228563456.html,113.583694,23.118748,小区,36095.0,34645.0,24908.0,21373.0,21373.0,广州科学城,21.373,0,1
广州,海珠,江南西,江南西路,两居,2室2厅1卫,5500.0,80.0,68.75,东南,链家/个人,整租·江南西路 2室2厅 东南,https://gz.lianjia.com/zufang/GZ2066056322696085504.html,113.271099,23.094876,小区(模糊),8880.0,9639.0,25310.0,26759.0,8880.0,珠江新城,8.88,6,4
广州,海珠,江南西,江南西路,两居,2室1厅1卫,7500.0,110.0,68.18,东南,链家/个人,整租·江南西路 2室1厅 东南,https://gz.lianjia.com/zufang/GZ2066057076206993408.html,113.271099,23.094876,小区,8880.0,9639.0,25310.0,26759.0,8880.0,珠江新城,8.88,6,4
广州,海珠,江南西,江南西路,两居,2室2厅1卫,5500.0,80.0,68.75,东南,链家/个人,整租·江南西路 2室2厅 东南,https://gz.lianjia.com/zufang/GZ2066057250719399936.html,113.271099,23.094876,小区,8880.0,9639.0,25310.0,26759.0,8880.0,珠江新城,8.88,6,4
广州,海珠,江南西,江南西路,两居,2室1厅1卫,5500.0,80.0,68.75,东南,链家/个人,整租·江南西路 2室1厅 东南,https://gz.lianjia.com/zufang/GZ2066057608006991872.html,113.271099,23.094876,小区,8880.0,9639.0,25310.0,26759.0,8880.0,珠江新城,8.88,6,4
广州,海珠,江南西,江南西路,两居,2室1厅1卫,5500.0,110.0,50.0,东,链家/个人,整租·江南西路 2室1厅 东,https://gz.lianjia.com/zufang/GZ2066057725724327936.html,113.271099,23.094876,小区,8880.0,9639.0,25310.0,26759.0,8880.0,珠江新城,8.88,6,4
