城市,区域,板块,小区,户型,户型详情,租金,面积,单位租金,朝向,品牌,标题,链接,经度,纬度,坐标精度,距离_陆家嘴,距离_张江科学城,距离_漕河泾,距离_外滩,最近距离,最近就业区,最近距离(km),星巴克数量,麦当劳数量
上海,闵行,金虹桥,奥森花苑,两居,2室2厅1卫,6000.0,85.3,70.34,南,贝壳优选,整租·奥森花苑 2室2厅 南,https://sh.lianjia.com/zufang/SH2093278958521942016.html,121.3793,31.18763,小区,15022.0,36592.0,6327.0,12660.0,6327.0,漕河泾,6.327,4,2
上海,杨浦,五角场,文化花园香榭丽苑,两居,2室2厅1卫,8200.0,100.2,81.84,南 北,链家,整租·文化花园香榭丽苑 2室2厅 南/北,https://sh.lianjia.com/zufang/SH2093279205872631808.html,121.493107,31.302237,小区,10772.0,24782.0,21560.0,13772.0,10772.0,陆家嘴,10.772,4,2
上海,普陀,武宁,泰欣嘉园,两居,2室2厅2卫,16800.0,126.14,133.19,西南 北,链家,整租·泰欣嘉园 2室2厅 西南/北,https://sh.lianjia.com/zufang/SH2093279279759491072.html,121.432669,31.247223,小区,10179.0,30907.0,11711.0,10366.0,10179.0,陆家嘴,10.179,7,4
上海,嘉定,南翔,旭辉U天地(商业类),两居,2室2厅1卫,3200.0,48.5,65.98,西北,贝壳优选,整租·旭辉U天地(商业类) 2室2厅 西北,https://sh.lianjia.com/zufang/SH2093279816500379648.html,121.326109,31.302705,小区,25271.0,39926.0,25946.0,23768.0,23768.0,外滩,23.768,3,1
上海,浦东,金桥,丽都成品,三居,3室2厅2卫,7200.0,122.19,58.92,南,链家,整租·丽都成品 3室2厅 南,https://sh.lianjia.com/zufang/SH2093281496545624064.html,121.58955,31.275882,小区(模糊),11263.0,12125.0,27963.0,19979.0,11263.0,陆家嘴,11.263,4,2
上海,崇明,陈家镇,裕鸿佳苑(裕洲路151弄),两居,2室2厅1卫,1800.0,107.0,16.82,南,链家,整租·裕鸿佳苑(裕洲路151弄) 2室2厅 南,https://sh.lianjia.com/zufang/SH2093282978389032960.html,121.845366,31.532712,小区,55734.0,47629.0,71994.0,64010.0,47629.0,张江科学城,47.629,0,1
上海,黄浦,打浦桥,打浦路303弄,两居,2室1厅1卫,5600.0,48.0,116.67,南,贝壳优选,整租·打浦路303弄 2室1厅 南,https://sh.lianjia.com/zufang/SH2093283715001090048.html,121.474117,31.202952,板块,8148.0,21390.0,8810.0,5424.0,5424.0,外滩,5.424,13,6
上海,虹口,曲阳,密二小区,一居,1室1厅1卫,4100.0,38.24,107.22,南,链家,整租·密二小区 1室1厅 南,https://sh.lianjia.com/zufang/SH2093283914612211712.html,121.494065,31.280693,小区,6919.0,24920.0,19127.0,7334.0,6919.0,陆家嘴,6.919,4,1
上海,闵行,颛桥,都市富苑,一居,1室3厅1卫,4500.0,60.39,74.52,南,链家,整租·都市富苑 1室3厅 南,https://sh.lianjia.com/zufang/SH2093285193858154496.html,121.420346,31.044005,小区,32021.0,42920.0,18637.0,31861.0,18637.0,漕河泾,18.637,0,0
上海,黄浦,打浦桥,日月光中心伯爵居,一居,1室2厅1卫,11800.0,73.0,161.64,西南,链家,整租·日月光中心伯爵居 1室2厅 西南,https://sh.lianjia.com/zufang/SH2093286115812311040.html,121.468481,31.206576,小区(模糊),7802.0,21439.0,8199.0,5440.0,5440.0,外滩,5.44,15,4
上海,黄浦,世博滨江,卢湾城市花园,一居,1室1厅1卫,8300.0,61.89,134.11,南,链家,整租·卢湾城市花园 1室1厅 南,https://sh.lianjia.com/zufang/SH2093286587520516096.html,121.477074,31.193809,小区,10985.0,20761.0,7836.0,6881.0,6881.0,外滩,6.881,5,3
上海,闵行,龙柏,龙柏四村三小区,三居,3室1厅1卫,6800.0,94.46,71.99,南,链家,整租·龙柏四村三小区 3室1厅 复式 南,https://sh.lianjia.com/zufang/SH2093286722392555520.html,121.361045,31.176703,小区,17268.0,42515.0,8248.0,14906.0,8248.0,漕河泾,8.248,2,1
上海,松江,泗泾,新凯城兰馨苑,两居,2室1厅1卫,3900.0,71.92,54.23,南,链家,整租·新凯城兰馨苑 2室1厅 南,https://sh.lianjia.com/zufang/SH2093288286956027904.html,121.247766,31.11219,小区,31973.0,55145.0,17901.0,29611.0,17901.0,漕河泾,17.901,1,0
上海,杨浦,周家嘴路,中环和乐苑,两居,2室1厅1卫,5000.0,68.01,73.52,南,贝壳优选,整租·中环和乐苑 2室1厅 南,https://sh.lianjia.com/zufang/SH2093290268718530560.html,121.554253,31.284081,小区,9787.0,14836.0,29437.0,11160.0,9787.0,陆家嘴,9.787,0,0
上海,嘉定,安亭,奥园金地·格林云尚,三居,3室1厅1卫,3900.0,88.02,44.31,南,链家,整租·奥园金地·格林云尚 3室1厅 南,https://sh.lianjia.com/zufang/SH2093293226420076544.html,121.165593,31.320171,小区,45074.0,64621.0,45749.0,43571.0,43571.0,外滩,43.571,0,0
上海,闵行,航华,航东路750弄,一居,1室1厅1卫,3800.0,45.2,84.07,南,链家,整租·航东路750弄 1室1厅 南,https://sh.lianjia.com/zufang/SH2093296371275661312.html,121.350129,31.172288,板块,18624.0,42649.0,7952.0,16262.0,7952.0,漕河泾,7.952,0,1
上海,静安,阳城,龙潭小区,一居,1室1厅1卫,4200.0,35.52,118.24,南,链家,整租·龙潭小区 1室1厅 南,https://sh.lianjia.com/zufang/SH2093296930724511744.html,121.425295,31.274268,小区,12140.0,31578.0,14165.0,11306.0,11306.0,外滩,11.306,4,2
上海,金山,金山新城,飞虹北村,三居,3室2厅1卫,1780.0,92.68,19.21,南,链家,整租·飞虹北村 3室2厅 南,https://sh.lianjia.com/zufang/SH2093298513554178048.html,121.316643,30.727221,小区,80115.0,87415.0,63801.0,77753.0,63801.0,漕河泾,63.801,0,0
上海,宝山,杨行,友谊康苑B区,两居,2室0厅2卫,3200.0,62.99,50.8,南,链家,整租·友谊康苑B区 2室0厅 南,https://sh.lianjia.com/zufang/SH2093299726312013824.html,121.452008,31.403161,小区(模糊),23682.0,35327.0,35388.0,24493.0,23682.0,陆家嘴,23.682,1,0
上海,宝山,张庙,呼玛三村,两居,2室1厅1卫,4000.0,52.6,76.05,南 北,链家,整租·呼玛三村 2室1厅 南/北,https://sh.lianjia.com/zufang/SH2093299928024481792.html,121.44142,31.339161,小区,17829.0,37300.0,24163.0,16326.0,16326.0,外滩,16.326,3,4
上海,普陀,万里,万里四季苑,一居,1室2厅1卫,5200.0,62.4,83.33,南,链家,整租·万里四季苑 1室2厅 南,https://sh.lianjia.com/zufang/SH2093301099724275712.html,121.40383,31.270598,小区,12896.0,33661.0,16044.0,12055.0,12055.0,外滩,12.055,4,1
上海,嘉定,徐行,嘉荷雅庭,一居,1室1厅1卫,2400.0,61.61,38.95,南,贝壳优选,整租·嘉荷雅庭 1室1厅 南,https://sh.lianjia.com/zufang/SH2093302190591442944.html,121.285982,31.410818,小区(模糊),42001.0,55415.0,40158.0,40498.0,40158.0,漕河泾,40.158,0,0
上海,崇明,崇明新城,新崇中路,两居,2室1厅1卫,1500.0,61.2,24.51,南,链家,整租·新崇中路 2室1厅 南,https://sh.lianjia.com/zufang/SH2093302480942137344.html,121.398926,31.621994,小区,90204.0,82099.0,106464.0,98480.0,82099.0,张江科学城,82.099,1,1
上海,徐汇,徐家汇,文定天下苑,两居,2室1厅1卫,7700.0,74.0,104.05,南,链家,整租·文定天下苑 2室1厅 南,https://sh.lianjia.com/zufang/SH2093304540907438080.html,121.431206,31.184395,小区,13324.0,25218.0,3598.0,10962.0,3598.0,漕河泾,3.598,10,7
上海,浦东,北蔡,紫叶花园,一居,1室1厅1卫,4500.0,39.84,112.95,南,链家,整租·紫叶花园 1室1厅 南,https://sh.lianjia.com/zufang/SH2093312000951058432.html,121.551698,31.18217,小区(模糊),9279.0,13983.0,22374.0,11100.0,9279.0,陆家嘴,9.279,2,1
上海,浦东,潍坊,潍坊九村,两居,2室0厅1卫,5600.0,51.19,109.4,南,链家,整租·潍坊九村 2室0厅 南,https://sh.lianjia.com/zufang/SH2093312059335770112.html,121.526611,31.221892,小区,4363.0,16590.0,17837.0,5814.0,4363.0,陆家嘴,4.363,16,4
上海,静安,西藏北路,虬江路909弄,两居,2室1厅1卫,6500.0,52.59,123.6,南 北,贝壳优选,整租·虬江路909弄 2室1厅 南/北,https://sh.lianjia.com/zufang/SH2093312060090744832.html,121.474811,31.252749,小区,5289.0,24552.0,16145.0,3344.0,3344.0,外滩,3.344,10,2
上海,青浦,赵巷,崧泽华城佳福雅苑（四区）,两居,2室1厅1卫,3800.0,56.71,67.01,南,链家,整租·崧泽华城佳福雅苑（四区） 2室1厅 南,https://sh.lianjia.com/zufang/SH2093312925132390400.html,121.156204,31.154003,小区(模糊),38668.0,56004.0,30854.0,36306.0,30854.0,漕河泾,30.854,2,1
上海,金山,金山新城,梅州新村,两居,2室1厅1卫,2000.0,61.5,32.52,南,链家,整租·梅州新村 2室1厅 南,https://sh.lianjia.com/zufang/SH2093313013749645312.html,121.342798,30.718899,小区,78951.0,86251.0,62637.0,76589.0,62637.0,漕河泾,62.637,1,2
上海,松江,新桥,新乐名苑,两居,2室2厅1卫,3400.0,79.14,42.96,南 北,链家,整租·新乐名苑 2室2厅 南/北,https://sh.lianjia.com/zufang/SH2093314060178161664.html,121.310356,31.063157,小区,36023.0,45083.0,19686.0,33661.0,19686.0,漕河泾,19.686,0,0
上海,静安,彭浦,阳景小区,两居,2室1厅1卫,3800.0,46.07,82.48,南 北,链家,整租·阳景小区 2室1厅 南/北,https://sh.lianjia.com/zufang/SH2093315752797929472.html,121.458371,31.318746,小区,12865.0,28302.0,22096.0,14259.0,12865.0,陆家嘴,12.865,1,2
上海,长宁,古北,金狮公寓,两居,2室2厅2卫,11000.0,112.23,98.01,南,链家,整租·金狮公寓 2室2厅 南,https://sh.lianjia.com/zufang/SH2093316614828064768.html,121.424751,31.220537,小区,10379.0,28596.0,9019.0,8017.0,8017.0,外滩,8.017,13,3
上海,宝山,淞宝,宝钢十一村,两居,2室1厅1卫,3500.0,53.67,65.21,南,链家,整租·宝钢十一村 2室1厅 南,https://sh.lianjia.com/zufang/SH2093317730844278784.html,121.485866,31.40995,小区,22834.0,33097.0,34540.0,26752.0,22834.0,陆家嘴,22.834,1,2
上海,徐汇,徐家汇,乐山八九村,两居,2室1厅1卫,7000.0,78.89,88.73,西南,链家,整租·乐山八九村 2室1厅 西南,https://sh.lianjia.com/zufang/SH2093320521629302784.html,121.428819,31.193932,小区(模糊),10959.0,27152.0,4544.0,8597.0,4544.0,漕河泾,4.544,18,6
上海,奉贤,南桥,贝港南区（六区，新村南区）,两居,2室1厅1卫,1650.0,76.07,21.69,南,链家,整租·贝港南区（六区，新村南区） 2室1厅 南,https://sh.lianjia.com/zufang/SH2093322349343408128.html,121.446167,30.907465,小区,48864.0,64035.0,35388.0,46844.0,35388.0,漕河泾,35.388,1,1
上海,普陀,真光,阳光威尼斯C区,两居,2室1厅1卫,5100.0,77.62,65.7,南 北,贝壳优选,整租·阳光威尼斯C区 2室1厅 南/北,https://sh.lianjia.com/zufang/SH2093326506947248128.html,121.367161,31.262804,小区(模糊),17595.0,37244.0,15071.0,16754.0,15071.0,漕河泾,15.071,1,1
上海,浦东,北蔡,紫叶花园,两居,2室1厅1卫,4700.0,69.01,68.11,南,链家,整租·紫叶花园 2室1厅 南,https://sh.lianjia.com/zufang/SH2093328582695714816.html,121.551698,31.18217,小区,9279.0,13983.0,22374.0,11100.0,9279.0,陆家嘴,9.279,2,1
上海,杨浦,黄兴公园,怡佳苑,两居,2室1厅1卫,5200.0,57.2,90.91,南,链家,整租·怡佳苑 2室1厅 南,https://sh.lianjia.com/zufang/SH2093328680292974592.html,121.538957,31.296143,小区,10076.0,21831.0,24884.0,11449.0,10076.0,陆家嘴,10.076,3,0
上海,宝山,罗店,美罗家园美文苑,两居,2室1厅1卫,2800.0,75.0,37.33,南,链家,整租·美罗家园美文苑 2室1厅 南,https://sh.lianjia.com/zufang/SH2093333127375093760.html,121.473667,31.230525,板块,5137.0,22200.0,13704.0,2760.0,2760.0,外滩,2.76,34,8
上海,杨浦,五角场,铁路新村(杨浦),两居,2室0厅1卫,5500.0,52.97,103.83,南,链家,整租·铁路新村(杨浦) 2室0厅 南,https://sh.lianjia.com/zufang/SH2093334044895870976.html,121.510385,31.29423,小区,8579.0,20832.0,23902.0,8994.0,8579.0,陆家嘴,8.579,7,3
上海,普陀,曹杨,曹杨四村(桐柏园),一居,1室1厅1卫,4000.0,29.0,137.93,南,链家,整租·曹杨四村(桐柏园) 1室1厅 南,https://sh.lianjia.com/zufang/SH2093335446045065216.html,121.40723,31.23753,小区,11791.0,33144.0,9487.0,9429.0,9429.0,外滩,9.429,7,3
上海,长宁,新华路,法华镇路101弄,三居,3室1厅1卫,8715.0,68.32,127.56,南,贝壳优选,整租·法华镇路101弄 3室1厅 南,https://sh.lianjia.com/zufang/SH2093339317811281920.html,121.432917,31.202931,小区(模糊),10114.0,28362.0,5754.0,7752.0,5754.0,漕河泾,5.754,16,3
上海,长宁,天山,天山星城,两居,2室2厅2卫,12500.0,105.46,118.53,南 北,链家,整租·天山星城 2室2厅 南/北,https://sh.lianjia.com/zufang/SH2093341779490242560.html,121.387092,31.213195,小区,16601.0,40457.0,8057.0,11351.0,8057.0,漕河泾,8.057,4,0
上海,松江,九亭,亭园,两居,2室2厅1卫,5900.0,101.9,57.9,南 北,链家,整租·亭园 2室2厅 南/北,https://sh.lianjia.com/zufang/SH2093344146449235968.html,121.314618,31.135011,小区,25509.0,42493.0,17096.0,23147.0,17096.0,漕河泾,17.096,2,1
上海,长宁,中山公园,宁锦小区,一居,1室1厅1卫,4700.0,36.0,130.56,南,链家,整租·宁锦小区 1室1厅 南,https://sh.lianjia.com/zufang/SH2093347631811002368.html,121.401164,31.216676,小区,17219.0,30370.0,6996.0,10021.0,6996.0,漕河泾,6.996,7,1
上海,静安,阳城,龙潭小区,一居,1室0厅1卫,3400.0,35.32,96.26,南,贝壳优选,整租·龙潭小区 1室0厅 南,https://sh.lianjia.com/zufang/SH2093351284563247104.html,121.425295,31.274268,小区,12140.0,31578.0,14165.0,11306.0,11306.0,外滩,11.306,4,2
上海,浦东,高行,中冶尚城,两居,2室2厅1卫,6200.0,87.57,70.8,南,链家,整租·中冶尚城 2室2厅 南,https://sh.lianjia.com/zufang/SH2093355629375651840.html,121.584691,31.314207,小区,15861.0,17678.0,36943.0,17234.0,15861.0,陆家嘴,15.861,3,1
上海,奉贤,海湾,大名城映园,三居,3室2厅2卫,2686.0,107.98,24.87,南,链家,整租·大名城映园 3室2厅 南,https://sh.lianjia.com/zufang/SH2093364670525079552.html,121.747068,30.872966,小区(模糊),62939.0,47154.0,62603.0,64239.0,47154.0,张江科学城,47.154,1,0
上海,普陀,曹杨,曹杨一村,一居,1室1厅1卫,3650.0,31.0,117.74,南,贝壳优选,整租·曹杨一村 1室1厅 南,https://sh.lianjia.com/zufang/SH2093382266184007680.html,121.406003,31.240708,小区,12137.0,33490.0,9960.0,9775.0,9775.0,外滩,9.775,5,2
上海,徐汇,徐家汇,虹桥路400弄,三居,3室2厅1卫,15600.0,118.13,132.06,南,链家,整租·虹桥路400弄 3室2厅 南,https://sh.lianjia.com/zufang/SH2093531315344244736.html,121.431146,31.192428,小区,11860.0,27404.0,4469.0,9498.0,4469.0,漕河泾,4.469,21,9
上海,嘉定,南翔,瑞和云庭,两居,2室1厅1卫,2600.0,71.19,36.52,南,链家,整租·瑞和云庭 2室1厅 南,https://sh.lianjia.com/zufang/SH2093540639730827264.html,121.268823,31.308389,小区(模糊),39300.0,52645.0,32030.0,35744.0,32030.0,漕河泾,32.03,0,1
上海,松江,佘山,国贸天悦,三居,3室2厅1卫,5800.0,97.0,59.79,南,链家,整租·国贸天悦 3室2厅 南,https://sh.lianjia.com/zufang/SH2093541916351135744.html,121.220701,31.126914,小区,33734.0,51070.0,25920.0,31372.0,25920.0,漕河泾,25.92,2,1
上海,静安,闸北公园,和源名邸,两居,2室2厅1卫,8500.0,87.0,97.7,南,链家,整租·和源名邸 2室2厅 南,https://sh.lianjia.com/zufang/SH2093541985062223872.html,121.463499,31.265488,小区,7053.0,30165.0,15452.0,7511.0,7053.0,陆家嘴,7.053,1,4
上海,闵行,颛桥,银春小区,两居,2室2厅1卫,3700.0,77.54,47.72,南,链家,整租·银春小区 2室2厅 南,https://sh.lianjia.com/zufang/SH2093544280764186624.html,121.424205,31.031378,小区(模糊),32902.0,44136.0,19066.0,32742.0,19066.0,漕河泾,19.066,2,1
上海,闵行,吴泾,现代苑,两居,2室2厅1卫,4200.0,95.0,44.21,南 北,链家,整租·现代苑 2室2厅 南/北,https://sh.lianjia.com/zufang/SH2093545830899253248.html,121.467333,31.03757,小区,31208.0,39120.0,17824.0,27977.0,17824.0,漕河泾,17.824,1,0
上海,宝山,顾村,龙湖北城天街,一居,1室1厅1卫,2400.0,36.0,66.67,北,链家,整租·龙湖北城天街 1室1厅 北,https://sh.lianjia.com/zufang/SH2093546322027085824.html,121.362609,31.358416,小区,27471.0,42869.0,31447.0,25968.0,25968.0,外滩,25.968,2,1
上海,杨浦,中原,开鲁二村,两居,2室1厅1卫,5000.0,62.28,80.28,南 北,链家,整租·开鲁二村 2室1厅 南/北,https://sh.lianjia.com/zufang/SH2093551930562314240.html,121.527632,31.322326,小区(模糊),13276.0,23608.0,31526.0,13691.0,13276.0,陆家嘴,13.276,3,3
上海,浦东,惠南,惠北新村,两居,2室1厅1卫,1800.0,47.23,38.11,南,链家,整租·惠北新村 2室1厅 南,https://sh.lianjia.com/zufang/SH2093551935767445504.html,121.759901,31.050546,小区,44109.0,30702.0,53704.0,44663.0,30702.0,张江科学城,30.702,3,2
上海,浦东,外高桥,和祥佳园,三居,3室1厅1卫,5000.0,90.0,55.56,南,链家,整租·和祥佳园 3室1厅 南,https://sh.lianjia.com/zufang/SH2093553597366140928.html,121.570202,31.351673,小区,18318.0,20733.0,34430.0,26642.0,18318.0,陆家嘴,18.318,1,1
上海,杨浦,东外滩,明园村小区,两居,2室1厅1卫,5000.0,43.63,114.6,南 北,链家,整租·明园村小区 2室1厅 南/北,https://sh.lianjia.com/zufang/SH2093555273795895296.html,121.522047,31.26254,小区,5411.0,18590.0,19216.0,5539.0,5411.0,陆家嘴,5.411,5,1
上海,普陀,武宁,曹家巷小区,一居,1室1厅1卫,3900.0,36.76,106.09,南,贝壳优选,整租·曹家巷小区 1室1厅 南,https://sh.lianjia.com/zufang/SH2093556225202454528.html,121.410824,31.228745,小区,14615.0,33653.0,8942.0,13112.0,8942.0,漕河泾,8.942,3,1
上海,奉贤,西渡,鸿宝一村(北区),一居,1室1厅1卫,1800.0,35.84,50.22,南,链家,整租·鸿宝一村(北区) 1室1厅 南,https://sh.lianjia.com/zufang/SH2093556644980981760.html,121.429209,30.990398,小区,39607.0,51270.0,26131.0,37587.0,26131.0,漕河泾,26.131,1,0
上海,浦东,康桥,海尚康庭,两居,2室1厅1卫,3600.0,58.62,61.41,南,链家,整租·海尚康庭 2室1厅 南,https://sh.lianjia.com/zufang/SH2093559599985590272.html,121.598089,31.126489,小区(模糊),21523.0,17953.0,28581.0,22823.0,17953.0,张江科学城,17.953,0,0
上海,静安,彭浦,平顺路941弄,两居,2室1厅1卫,5200.0,58.06,89.56,南,链家,整租·平顺路941弄 2室1厅 南,https://sh.lianjia.com/zufang/SH2093561968072851456.html,121.45539,31.319308,小区,15533.0,30331.0,21867.0,14030.0,14030.0,外滩,14.03,3,2
上海,闵行,莘庄南广场,柏林春天（二期）,三居,3室2厅2卫,7800.0,130.48,59.78,南 北,链家,整租·柏林春天（二期） 3室2厅 南/北,https://sh.lianjia.com/zufang/SH2093562048070811648.html,121.395583,31.101665,小区,23262.0,35183.0,9786.0,21242.0,9786.0,漕河泾,9.786,4,2
上海,嘉定,江桥,江桥二村,一居,1室1厅1卫,3500.0,48.93,71.53,南,链家,整租·江桥二村 1室1厅 南,https://sh.lianjia.com/zufang/SH2093564809235660800.html,121.347527,31.257154,小区(模糊),24605.0,39573.0,17244.0,16491.0,16491.0,外滩,16.491,2,1
上海,嘉定,丰庄,丰庄四村,一居,1室1厅1卫,4500.0,43.89,102.53,南,链家,整租·丰庄四村 1室1厅 南,https://sh.lianjia.com/zufang/SH2093566421920382976.html,121.369502,31.247873,小区,20572.0,37502.0,13211.0,13518.0,13211.0,漕河泾,13.211,1,1
上海,闵行,莘庄北广场,东湖花园,三居,3室2厅2卫,5800.0,116.16,49.93,南,链家,整租·东湖花园 3室2厅 南,https://sh.lianjia.com/zufang/SH2093567327164432384.html,121.362911,31.119552,小区,23575.0,37719.0,10099.0,21555.0,10099.0,漕河泾,10.099,1,1
上海,青浦,盈浦,首创禧悦(二期),三居,3室2厅2卫,9000.0,89.3,100.78,南,贝壳优选,整租·首创禧悦(二期) 3室2厅 南,https://sh.lianjia.com/zufang/SH2093568402151964672.html,121.080362,31.131853,小区(模糊),46911.0,64247.0,39097.0,44549.0,39097.0,漕河泾,39.097,2,0
上海,闵行,莘庄南广场,好世凤凰城,三居,3室2厅2卫,8000.0,128.49,62.26,南,链家,整租·好世凤凰城 3室2厅 南,https://sh.lianjia.com/zufang/SH2093569696791003136.html,121.391506,31.093366,小区,24809.0,36730.0,11333.0,22789.0,11333.0,漕河泾,11.333,2,1
上海,松江,泗泾,金港花园一期,两居,2室2厅1卫,4800.0,91.5,52.46,南,链家,整租·金港花园一期 2室2厅 南,https://sh.lianjia.com/zufang/SH2093571131242971136.html,121.273854,31.112511,板块,29552.0,52283.0,15480.0,27190.0,15480.0,漕河泾,15.48,1,1
上海,虹口,凉城,商洛小区,一居,1室0厅1卫,2900.0,31.75,91.34,南,贝壳优选,整租·商洛小区 1室0厅 南,https://sh.lianjia.com/zufang/SH2093578506251272192.html,121.480364,31.284131,小区,7634.0,23863.0,18521.0,10733.0,7634.0,陆家嘴,7.634,3,1
上海,静安,彭浦,三泉公寓,两居,2室1厅1卫,5100.0,80.34,63.48,南,链家,整租·三泉公寓 2室1厅 南,https://sh.lianjia.com/zufang/SH2093578838398205952.html,121.43931,31.313162,小区,15173.0,29971.0,21507.0,13670.0,13670.0,外滩,13.67,1,2
上海,普陀,长风,金玉苑（二期）,两居,2室1厅1卫,5900.0,82.68,71.36,南,贝壳优选,整租·金玉苑（二期） 2室1厅 南,https://sh.lianjia.com/zufang/SH2093580107825283072.html,121.473667,31.230525,小区(模糊),5137.0,22200.0,13704.0,2760.0,2760.0,外滩,2.76,34,8
上海,闵行,老闵行,京浦花园,两居,2室1厅1卫,3999.0,80.04,49.96,南,贝壳优选,整租·京浦花园 2室1厅 南,https://sh.lianjia.com/zufang/SH2093581110599483392.html,121.430025,31.013802,小区,34622.0,46264.0,21194.0,34462.0,21194.0,漕河泾,21.194,0,3
上海,嘉定,菊园新区,柳梁路55弄,一居,1室1厅1卫,2600.0,48.0,54.17,北,链家,整租·柳梁路55弄 1室1厅 北,https://sh.lianjia.com/zufang/SH2093581311343067136.html,121.228397,31.377595,小区,38452.0,59537.0,39127.0,36949.0,36949.0,外滩,36.949,1,1
上海,长宁,西郊,森晟世洋国际广场,一居,1室0厅1卫,3300.0,33.0,100.0,北,链家,整租·森晟世洋国际广场 1室0厅 北,https://sh.lianjia.com/zufang/SH2093586858087809024.html,121.384082,31.191282,小区,14134.0,31470.0,6349.0,11772.0,6349.0,漕河泾,6.349,4,1
上海,松江,泗泾,建发玖珑湾,三居,3室2厅1卫,5300.0,80.42,65.9,南,贝壳优选,整租·建发玖珑湾 3室2厅 南,https://sh.lianjia.com/zufang/SH2093587971751018496.html,121.258387,31.114834,小区,31101.0,49465.0,17029.0,28739.0,17029.0,漕河泾,17.029,2,1
上海,静安,南京西路,新福康里(公寓),一居,1室2厅1卫,8600.0,58.03,148.2,南,链家,整租·新福康里(公寓) 1室2厅 南,https://sh.lianjia.com/zufang/SH2093588646232850432.html,121.458258,31.235083,小区,7342.0,25594.0,13910.0,4980.0,4980.0,外滩,4.98,14,5
上海,普陀,万里,中环锦园,两居,2室2厅1卫,8300.0,105.49,78.68,南,链家,整租·中环锦园 2室2厅 南,https://sh.lianjia.com/zufang/SH2093592343058841600.html,121.412147,31.2692,小区(模糊),12915.0,34650.0,17054.0,12074.0,12074.0,外滩,12.074,7,2
上海,静安,阳城,阳城花园,两居,2室2厅1卫,7600.0,96.02,79.15,南,链家,整租·阳城花园 2室2厅 南,https://sh.lianjia.com/zufang/SH2093592370904825856.html,121.447348,31.227718,小区,7363.0,26345.0,9093.0,5001.0,5001.0,外滩,5.001,18,8
上海,浦东,世博,济阳二村,两居,2室1厅1卫,4800.0,56.11,85.55,南,链家,整租·济阳二村 2室1厅 南,https://sh.lianjia.com/zufang/SH2093594158060011520.html,121.481317,31.170573,小区,9467.0,19542.0,9904.0,11115.0,9467.0,陆家嘴,9.467,2,1
上海,金山,金山新城,赞成红树林,两居,2室2厅1卫,3200.0,88.73,36.06,南,链家,整租·赞成红树林 2室2厅 南,https://sh.lianjia.com/zufang/SH2093595390010982400.html,121.341774,30.742769,小区,74235.0,81535.0,57921.0,71873.0,57921.0,漕河泾,57.921,1,1
上海,奉贤,南桥,悦丰新苑,两居,2室2厅1卫,1600.0,92.82,17.24,南,链家,整租·悦丰新苑 2室2厅 南,https://sh.lianjia.com/zufang/SH2093595886880817152.html,121.449358,30.923936,小区,46821.0,58484.0,33345.0,44801.0,33345.0,漕河泾,33.345,0,0
上海,徐汇,华东理工,梅陇八村,一居,1室1厅1卫,4000.0,40.6,98.52,南,链家,整租·梅陇八村 1室1厅 南,https://sh.lianjia.com/zufang/SH2093596780833800192.html,121.425034,31.136978,小区,18718.0,28222.0,4751.0,18554.0,4751.0,漕河泾,4.751,4,3
上海,闵行,颛桥,兴银花园,一居,1室1厅1卫,3200.0,88.18,36.29,南 北,链家,整租·兴银花园 1室1厅 南/北,https://sh.lianjia.com/zufang/SH2093596854120873984.html,121.400358,31.080219,小区(模糊),26292.0,38213.0,12816.0,24272.0,12816.0,漕河泾,12.816,1,0
上海,普陀,光新,香溢花城一期,三居,3室2厅2卫,12800.0,133.25,96.06,东,贝壳优选,整租·香溢花城一期 3室2厅 东,https://sh.lianjia.com/zufang/SH2093597474844311552.html,121.43426,31.256143,小区,10145.0,30457.0,12681.0,9916.0,9916.0,外滩,9.916,3,4
上海,黄浦,老西门,幸运福邸,三居,3室2厅2卫,13300.0,135.98,97.81,南,贝壳优选,整租·幸运福邸 3室2厅 南,https://sh.lianjia.com/zufang/SH2093597551096758272.html,121.486216,31.213271,小区,5966.0,19176.0,10889.0,3179.0,3179.0,外滩,3.179,8,4
上海,徐汇,田林,田林十二村,两居,2室1厅1卫,5300.0,50.63,104.68,南,链家,整租·田林十二村 2室1厅 南,https://sh.lianjia.com/zufang/SH2093598396345483264.html,121.428621,31.172214,小区(模糊),15206.0,26385.0,2416.0,12631.0,2416.0,漕河泾,2.416,7,2
上海,静安,不夜城,芷江西路453弄,两居,2室1厅1卫,5500.0,48.64,113.08,南,贝壳优选,整租·芷江西路453弄 2室1厅 南,https://sh.lianjia.com/zufang/SH2093598466700738560.html,121.456742,31.257457,小区,8863.0,29298.0,14505.0,6956.0,6956.0,外滩,6.956,3,3
上海,宝山,共康,和欣国际花园,一居,1室1厅1卫,4500.0,50.25,89.55,南,链家,整租·和欣国际花园 1室1厅 南,https://sh.lianjia.com/zufang/SH2093598468659478528.html,121.435148,31.335122,小区,17376.0,36832.0,23710.0,15873.0,15873.0,外滩,15.873,4,3
