城市,区域,板块,小区,户型,户型详情,租金,面积,单位租金,朝向,品牌,标题,链接,经度,纬度,坐标精度
深圳,南山区,科技园,科技园三十四区,三居,3室1厅1卫,6500.0,75.54,86.05,南,链家/个人,整租·科技园三十四区 3室1厅 南,https://sz.lianjia.com/zufang/SZ2090745759287738368.html,113.892141,22.573929,小区
深圳,盐田区,梅沙,万科东海岸二期,三居,3室2厅1卫,4500.0,78.0,57.69,东,链家/个人,整租·万科东海岸二期 3室2厅 东,https://sz.lianjia.com/zufang/SZ2090747914308550656.html,,,失败
深圳,宝安区,新安,文汇花园,三居,3室1厅1卫,4100.0,80.0,51.25,西南,链家,整租·文汇花园 3室1厅 西南,https://sz.lianjia.com/zufang/SZ2090751419832336384.html,113.894219,22.569436,小区(模糊)
深圳,光明区,光明,龙光玖龙台三期(公寓),两居,2室2厅1卫,3400.0,42.96,79.14,西南,贝壳优选,整租·龙光玖龙台三期(公寓) 2室2厅 西南,https://sz.lianjia.com/zufang/SZ2090754300429991936.html,113.93402,22.745179,小区
深圳,福田区,竹子林,建业小区南区,三居,3室2厅1卫,6300.0,88.0,71.59,南,链家/个人,整租·建业小区南区 3室2厅 南,https://sz.lianjia.com/zufang/SZ2090754940187181056.html,,,失败
深圳,龙华区,龙华新区,金地梅陇镇三期,三居,3室2厅2卫,6500.0,109.0,59.63,南 北,链家,整租·金地梅陇镇三期 3室2厅 南/北,https://sz.lianjia.com/zufang/SZ2090759410572853248.html,114.032724,22.629404,小区(模糊)
深圳,龙华区,梅林关,书香门第上河坊,一居,1室1厅1卫,3700.0,39.13,94.56,东,贝壳优选,整租·书香门第上河坊 1室1厅 东,https://sz.lianjia.com/zufang/SZ2090760358011600896.html,114.047339,22.597731,小区
深圳,福田区,福田中心,彩天名苑,一居,1室1厅1卫,5300.0,41.0,129.27,西,链家/个人,整租·彩天名苑 1室1厅 西,https://sz.lianjia.com/zufang/SZ2090761909878915072.html,114.068496,22.537101,小区
深圳,宝安区,西乡,丽景城,三居,3室2厅2卫,6000.0,82.76,72.5,东南,贝壳优选,整租·丽景城 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2090762671291891712.html,,,失败
深圳,龙岗区,布吉大芬,桂芳园四期,两居,2室2厅1卫,3200.0,60.06,53.28,西北,链家/个人,整租·桂芳园四期 2室2厅 西北,https://sz.lianjia.com/zufang/SZ2090764489874997248.html,114.031805,22.626066,小区(模糊)
深圳,福田区,竹子林,越海家园,两居,2室2厅1卫,8000.0,75.12,106.5,南,链家/个人,整租·越海家园 2室2厅 南,https://sz.lianjia.com/zufang/SZ2090765086032396288.html,114.006771,22.535123,小区
深圳,福田区,八卦岭,城市主场,一居,1室0厅1卫,4100.0,45.0,91.11,西北,链家/个人,整租·城市主场 1室0厅 西北,https://sz.lianjia.com/zufang/SZ2090765356481118208.html,114.055198,22.520922,小区
深圳,龙华区,民治,世纪春城四期,三居,3室2厅2卫,5500.0,115.0,47.83,南,链家/个人,整租·世纪春城四期 3室2厅 复式 南,https://sz.lianjia.com/zufang/SZ2090768670706892800.html,,,失败
深圳,福田区,八卦岭,城市主场,一居,1室1厅1卫,4200.0,46.0,91.3,东,链家/个人,整租·城市主场 1室1厅 东,https://sz.lianjia.com/zufang/SZ2090769839156101120.html,114.057939,22.543527,小区(模糊)
深圳,福田区,梅林,鸿运大院,两居,2室1厅1卫,3200.0,40.0,80.0,东,链家/个人,整租·鸿运大院 2室1厅 东,https://sz.lianjia.com/zufang/SZ2090774308354785280.html,114.055198,22.520922,小区
深圳,南山区,前海,星海名城一期三组团,两居,2室1厅1卫,6800.0,70.0,97.14,南,链家,整租·星海名城一期三组团 2室1厅 南,https://sz.lianjia.com/zufang/SZ2090780056052826112.html,113.914194,22.537604,小区
深圳,龙岗区,布吉大芬,中兆花园,两居,2室1厅1卫,2900.0,46.0,63.04,南,链家/个人,整租·中兆花园 2室1厅 南,https://sz.lianjia.com/zufang/SZ2090780072582578176.html,,,失败
深圳,南山区,深圳湾,翡翠海岸,三居,3室2厅2卫,15000.0,89.0,168.54,南,链家/个人,整租·翡翠海岸 3室2厅 南,https://sz.lianjia.com/zufang/SZ2090781952855506944.html,113.940972,22.489437,小区
深圳,坪山区,坪山,力高君御国际,三居,3室2厅2卫,3980.0,78.0,51.03,南,链家/个人,整租·力高君御国际 3室2厅 南,https://sz.lianjia.com/zufang/SZ2090783132033744896.html,114.329931,22.677721,小区
深圳,宝安区,宝安中心,新锦安海纳公馆,三居,3室2厅2卫,12000.0,89.89,133.5,西北,链家/个人,整租·新锦安海纳公馆 3室2厅 西北,https://sz.lianjia.com/zufang/SZ2090783134516772864.html,113.895243,22.553215,小区
深圳,盐田区,盐田港,金山碧海花园,三居,3室2厅2卫,5800.0,89.0,65.17,南,链家/个人,整租·金山碧海花园 3室2厅 跃层 南,https://sz.lianjia.com/zufang/SZ2090783852149604352.html,,,失败
深圳,龙华区,龙华新区,金地梅陇镇一期,两居,2室2厅1卫,5280.0,76.72,68.82,南,链家/个人,整租·金地梅陇镇一期 2室2厅 南,https://sz.lianjia.com/zufang/SZ2090785371141963776.html,114.032724,22.629404,小区
深圳,罗湖区,螺岭,东门168,一居,1室0厅1卫,3000.0,30.0,100.0,南,链家/个人,整租·东门168 1室0厅 南,https://sz.lianjia.com/zufang/SZ2090794735252799488.html,114.127664,22.550008,小区
深圳,龙岗区,龙岗中心城,恒大城市之光,两居,2室1厅2卫,2600.0,37.0,70.27,东南,链家/个人,整租·恒大城市之光 2室1厅 东南,https://sz.lianjia.com/zufang/SZ2090799634933874688.html,114.235907,22.697808,小区
深圳,宝安区,航城,中信领航,三居,3室1厅1卫,6000.0,81.0,74.07,南,链家,整租·中信领航 3室1厅 南,https://sz.lianjia.com/zufang/SZ2090810345122693120.html,,,失败
深圳,龙岗区,布吉关,信义假日名城四期锦绣园,两居,2室1厅1卫,4800.0,70.0,68.57,南,链家,整租·信义假日名城四期锦绣园 2室1厅 南,https://sz.lianjia.com/zufang/SZ2090816327252967424.html,114.125003,22.592813,小区
深圳,宝安区,西乡,财富港大厦,两居,2室1厅1卫,5100.0,42.0,121.43,西南,链家/个人,整租·财富港大厦 2室1厅 西南,https://sz.lianjia.com/zufang/SZ2090816965810585600.html,113.866953,22.567142,小区
深圳,福田区,福田中心,福华新村,两居,2室1厅1卫,5800.0,68.0,85.29,南,链家/个人,整租·福华新村 2室1厅 南,https://sz.lianjia.com/zufang/SZ2090817789416701952.html,114.070599,22.533362,小区
深圳,福田区,车公庙,泰康轩,两居,2室2厅1卫,4900.0,61.85,79.22,南,贝壳优选,整租·泰康轩 2室2厅 南,https://sz.lianjia.com/zufang/SZ2090845190792151040.html,,,失败
深圳,罗湖区,螺岭,京基东方颐园,三居,3室1厅1卫,6600.0,90.0,73.33,南,链家/个人,整租·京基东方颐园 3室1厅 南,https://sz.lianjia.com/zufang/SZ2090857792712736768.html,114.126669,22.549595,小区(模糊)
深圳,福田区,华强北,滨江爱义南方大厦,一居,1室1厅1卫,4500.0,26.02,172.94,北,链家/个人,整租·滨江爱义南方大厦 1室1厅 北,https://sz.lianjia.com/zufang/SZ2090993472168263680.html,114.095518,22.544373,小区
深圳,宝安区,西乡,白金假日公寓,两居,2室1厅1卫,4300.0,43.0,100.0,西南,链家/个人,整租·白金假日公寓 2室1厅 西南,https://sz.lianjia.com/zufang/SZ2090996222981570560.html,113.868888,22.567489,小区
深圳,罗湖区,东门,同乐大厦,三居,3室2厅1卫,5000.0,93.0,53.76,南,链家,整租·同乐大厦 3室2厅 南,https://sz.lianjia.com/zufang/SZ2091002538777116672.html,,,失败
深圳,龙岗区,龙岗中心城,吉祥来花园,两居,2室1厅1卫,2750.0,66.0,41.67,东南,链家,整租·吉祥来花园 2室1厅 东南,https://sz.lianjia.com/zufang/SZ2091004015218262016.html,114.241948,22.708922,小区(模糊)
深圳,南山区,南山中心,中海丽苑,三居,3室2厅2卫,8300.0,100.0,83.0,东南,链家/个人,整租·中海丽苑 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2091004130205106176.html,113.920402,22.515474,小区
深圳,南山区,华侨城,东组团,三居,3室2厅1卫,7500.0,72.19,103.89,南 北,链家/个人,整租·东组团 3室2厅 南/北,https://sz.lianjia.com/zufang/SZ2091005683041304576.html,113.989736,22.537779,小区
深圳,坪山区,坪山,润樾山,三居,3室2厅1卫,3500.0,85.9,40.75,东南,链家/个人,整租·润樾山 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2091006281237135360.html,,,失败
深圳,福田区,福田中心,大中华国际金融中心,三居,3室2厅2卫,12800.0,130.0,98.46,西,链家,整租·大中华国际金融中心 3室2厅 西,https://sz.lianjia.com/zufang/SZ2091006875611955200.html,114.069757,22.539167,小区(模糊)
深圳,宝安区,西乡,大益广场,两居,2室2厅1卫,5000.0,81.0,61.73,东南,链家/个人,整租·大益广场 2室2厅 东南,https://sz.lianjia.com/zufang/SZ2091007556519460864.html,113.869161,22.579906,小区
深圳,罗湖区,万象城,世界金融中心,三居,3室2厅1卫,6700.0,66.7,100.45,南,贝壳优选,整租·世界金融中心 3室2厅 南,https://sz.lianjia.com/zufang/SZ2091009918084579328.html,114.11438,22.54199,小区
深圳,福田区,园岭,园岭新村,两居,2室1厅1卫,5600.0,68.0,82.35,南,链家,整租·园岭新村 2室1厅 南,https://sz.lianjia.com/zufang/SZ2091010906556203008.html,,,失败
深圳,光明区,公明,中粮云景广场,两居,2室1厅1卫,3300.0,48.0,68.75,南,链家/个人,整租·中粮云景广场 2室1厅 南,https://sz.lianjia.com/zufang/SZ2091017587591741440.html,113.88862,22.778811,小区(模糊)
深圳,龙岗区,龙岗中心城,名居广场,一居,1室0厅1卫,1900.0,33.0,57.58,东南,链家/个人,整租·名居广场 1室0厅 东南,https://sz.lianjia.com/zufang/SZ2091018317144784896.html,114.233317,22.698841,小区
深圳,光明区,公明,天汇城二期,两居,2室1厅1卫,3800.0,67.0,56.72,南,链家/个人,整租·天汇城二期 2室1厅 南,https://sz.lianjia.com/zufang/SZ2091019020336627712.html,113.89477,22.772387,小区
深圳,龙华区,红山,中海学仕里,三居,3室2厅1卫,8600.0,86.56,99.35,南,链家,整租·中海学仕里 3室2厅 南,https://sz.lianjia.com/zufang/SZ2091021913605275648.html,,,失败
深圳,南山区,科技园,大冲新城花园,两居,2室1厅1卫,5600.0,60.0,93.33,南,链家/个人,整租·大冲新城花园 2室1厅 南,https://sz.lianjia.com/zufang/SZ2091022967659036672.html,113.951113,22.542148,小区(模糊)
深圳,南山区,南山中心,友邻公寓,两居,2室2厅1卫,6001.0,54.8,109.51,南,链家/个人,整租·友邻公寓 2室2厅 南,https://sz.lianjia.com/zufang/SZ2091023645840244736.html,113.929697,22.531364,小区
深圳,龙华区,龙华新区,锦绣时代广场,一居,1室1厅1卫,2680.0,27.48,97.53,南,链家/个人,整租·锦绣时代广场 1室1厅 南,https://sz.lianjia.com/zufang/SZ2091023860697661440.html,114.042341,22.638333,小区
深圳,宝安区,新安,宝湖居花园,两居,2室1厅1卫,2600.0,60.0,43.33,东南,链家/个人,整租·宝湖居花园 2室1厅 东南,https://sz.lianjia.com/zufang/SZ2091025173187657728.html,,,失败
深圳,罗湖区,百仕达,东湖丽苑,两居,2室1厅1卫,3800.0,61.0,62.3,南,链家,整租·东湖丽苑 2室1厅 南,https://sz.lianjia.com/zufang/SZ2091025186382938112.html,114.136679,22.5604,小区(模糊)
深圳,南山区,西丽,桃源村二期,三居,3室2厅1卫,7300.0,93.0,78.49,南 北,链家/个人,整租·桃源村二期 3室2厅 南/北,https://sz.lianjia.com/zufang/SZ2091025521646239744.html,113.981235,22.559142,小区
深圳,罗湖区,万象城,都市名园,一居,1室1厅1卫,4500.0,49.0,91.84,东,链家/个人,整租·都市名园 1室1厅 东,https://sz.lianjia.com/zufang/SZ2091028443973025792.html,114.109595,22.539598,小区
深圳,宝安区,福永,同泰时代中心,两居,2室1厅1卫,3600.0,50.0,72.0,西北 北,链家/个人,整租·同泰时代中心 2室1厅 西北/北,https://sz.lianjia.com/zufang/SZ2091030638479015936.html,,,失败
深圳,宝安区,西乡,财富港大厦,两居,2室1厅1卫,4950.0,42.0,117.86,西南,链家/个人,整租·财富港大厦 2室1厅 西南,https://sz.lianjia.com/zufang/SZ2091031384557617152.html,113.866953,22.567142,小区(模糊)
深圳,宝安区,西乡,财富港大厦,一居,1室1厅1卫,3700.0,38.0,97.37,东南,链家/个人,整租·财富港大厦 1室1厅 东南,https://sz.lianjia.com/zufang/SZ2091034600376631296.html,113.866953,22.567142,小区
深圳,南山区,华侨城,首地容御,一居,1室1厅1卫,6500.0,70.0,92.86,南,链家/个人,整租·首地容御 1室1厅 南,https://sz.lianjia.com/zufang/SZ2091034833391190016.html,113.973501,22.550609,小区
深圳,福田区,竹子林,侨香雅居,一居,1室0厅1卫,4700.0,40.0,117.5,南,链家/个人,整租·侨香雅居 1室0厅 南,https://sz.lianjia.com/zufang/SZ2091035639523835904.html,,,失败
深圳,罗湖区,新秀,锦缘里嘉园,两居,2室2厅1卫,7000.0,71.0,98.59,东南,链家,整租·锦缘里嘉园 2室2厅 东南,https://sz.lianjia.com/zufang/SZ2091038240801816576.html,114.140284,22.544226,小区(模糊)
深圳,南山区,南山中心,百富大厦南山区,两居,2室1厅1卫,6600.0,66.0,100.0,东北,链家,整租·百富大厦南山区 2室1厅 东北,https://sz.lianjia.com/zufang/SZ2091038410801152000.html,113.925384,22.510476,小区
深圳,龙岗区,龙岗宝荷,京基御景荟都,一居,1室1厅1卫,2000.0,37.4,53.48,北,链家/个人,整租·京基御景荟都 1室1厅 北,https://sz.lianjia.com/zufang/SZ2091038930961956864.html,,,失败
深圳,龙岗区,龙岗宝荷,京基御景荟都,一居,1室1厅1卫,2000.0,37.4,53.48,北,链家/个人,整租·京基御景荟都 1室1厅 北,https://sz.lianjia.com/zufang/SZ2091039983870672896.html,114.271948,22.726185,板块
深圳,南山区,蛇口,雷公岭住宅楼,两居,2室2厅1卫,6000.0,64.47,93.07,南,链家,整租·雷公岭住宅楼 2室2厅 南,https://sz.lianjia.com/zufang/SZ2091041300785659904.html,113.927379,22.491441,小区
深圳,盐田区,沙头角,海山道1号,三居,3室2厅2卫,6800.0,127.0,53.54,南,链家/个人,整租·海山道1号 3室2厅 南,https://sz.lianjia.com/zufang/SZ2091043934997315584.html,114.237535,22.558339,小区
深圳,南山区,白石洲,深业世纪山谷,一居,1室1厅1卫,11200.0,70.95,157.86,西南,链家/个人,整租·深业世纪山谷 1室1厅 西南,https://sz.lianjia.com/zufang/SZ2091044396035211264.html,,,失败
深圳,龙岗区,龙岗宝荷,京基御景荟都,一居,1室1厅1卫,2000.0,37.4,53.48,北,链家/个人,整租·京基御景荟都 1室1厅 北,https://sz.lianjia.com/zufang/SZ2091045618016321536.html,114.275164,22.689594,小区(模糊)
深圳,福田区,景田,怡枫园,两居,2室2厅1卫,6900.0,62.0,111.29,南,链家/个人,整租·怡枫园 2室2厅 南,https://sz.lianjia.com/zufang/SZ2091054130998018048.html,114.045586,22.55284,小区
深圳,龙华区,红山,红山6979,三居,3室2厅1卫,7200.0,74.0,97.3,南,链家/个人,整租·红山6979 3室2厅 南,https://sz.lianjia.com/zufang/SZ2091054880968933376.html,114.025561,22.621472,小区
深圳,龙岗区,坂田,华创云轩,两居,2室1厅1卫,3800.0,34.0,111.76,北,链家/个人,整租·华创云轩 2室1厅 北,https://sz.lianjia.com/zufang/SZ2091058387222528000.html,,,失败
深圳,罗湖区,黄贝岭,益田御龙华府,三居,3室2厅1卫,10000.0,96.0,104.17,西南,链家/个人,整租·益田御龙华府 3室2厅 西南,https://sz.lianjia.com/zufang/SZ2091061465652920320.html,114.131494,22.553365,小区(模糊)
深圳,龙岗区,坂田,信义嘉御山,两居,2室2厅1卫,6200.0,69.2,89.6,南,链家/个人,整租·信义嘉御山 2室2厅 南,https://sz.lianjia.com/zufang/SZ2091061641536864256.html,114.058556,22.636785,小区
深圳,宝安区,西乡,润恒尚园,三居,3室2厅2卫,6600.0,100.0,66.0,东南,链家/个人,整租·润恒尚园 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2091062633661726720.html,113.856395,22.584203,小区
深圳,南山区,科技园,科苑居,一居,1室0厅1卫,3500.0,25.56,136.93,北,链家/个人,整租·科苑居 1室0厅 北,https://sz.lianjia.com/zufang/SZ2091062937803292672.html,,,失败
深圳,宝安区,碧海,玉湖湾,两居,2室1厅1卫,4700.0,44.0,106.82,东南,链家/个人,整租·玉湖湾 2室1厅 东南,https://sz.lianjia.com/zufang/SZ2091063910118457344.html,113.849038,22.572041,小区(模糊)
深圳,龙华区,观澜,乐创荟大厦,三居,3室1厅2卫,4000.0,108.0,37.04,东南,链家/个人,整租·乐创荟大厦 3室1厅 东南,https://sz.lianjia.com/zufang/SZ2091064186695057408.html,114.056647,22.730147,小区
深圳,盐田区,盐田港,二期御景佳园,三居,3室2厅2卫,4800.0,89.0,53.93,东南,链家/个人,整租·二期御景佳园 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2091068210735480832.html,114.263148,22.585355,小区
深圳,南山区,南头,常兴广场,三居,3室1厅1卫,8200.0,100.46,81.62,东南,链家/个人,整租·常兴广场 3室1厅 东南,https://sz.lianjia.com/zufang/SZ2091069100376719360.html,,,失败
深圳,南山区,前海,星海名城一期一组团,两居,2室1厅1卫,6500.0,64.0,101.56,西南,链家,整租·星海名城一期一组团 2室1厅 西南,https://sz.lianjia.com/zufang/SZ2091070311104512000.html,113.899621,22.529463,板块
深圳,罗湖区,春风路,云景豪园,一居,1室1厅1卫,5200.0,47.0,110.64,东,链家/个人,整租·云景豪园 1室1厅 东,https://sz.lianjia.com/zufang/SZ2091072637496197120.html,114.126799,22.540185,小区
深圳,龙岗区,大运新城,佳兆业时代大厦,一居,1室0厅1卫,2500.0,46.0,54.35,南,链家,整租·佳兆业时代大厦 1室0厅 南,https://sz.lianjia.com/zufang/SZ2091073966960541696.html,114.21373,22.705436,小区
深圳,龙华区,红山,龙光玖钻,三居,3室2厅2卫,6300.0,68.67,91.74,东,链家/个人,整租·龙光玖钻 3室2厅 东,https://sz.lianjia.com/zufang/SZ2091074636979634176.html,,,失败
深圳,龙岗区,坂田,春华四季园一期,三居,3室2厅2卫,7000.0,111.66,62.69,南,贝壳优选,整租·春华四季园一期 3室2厅 南,https://sz.lianjia.com/zufang/SZ2091076623431368704.html,114.052751,22.62143,小区(模糊)
深圳,罗湖区,翠竹,金丽豪苑,两居,2室1厅1卫,4800.0,58.85,81.56,西南,链家/个人,整租·金丽豪苑 2室1厅 西南,https://sz.lianjia.com/zufang/SZ2091077872654483456.html,114.127803,22.565262,小区
深圳,龙岗区,布吉大芬,茂业城,两居,2室2厅1卫,2500.0,60.0,41.67,南,链家/个人,整租·茂业城 2室2厅 南,https://sz.lianjia.com/zufang/SZ2091079922658312192.html,114.134064,22.611289,小区
深圳,福田区,梅林,艺丰花园A区,两居,2室2厅1卫,5200.0,76.0,68.42,南,链家/个人,整租·艺丰花园A区 2室2厅 南,https://sz.lianjia.com/zufang/SZ2091080565288599552.html,,,失败
深圳,罗湖区,翠竹,愉天小区,一居,1室1厅1卫,2800.0,35.04,79.91,东南,链家/个人,整租·愉天小区 1室1厅 东南,https://sz.lianjia.com/zufang/SZ2091082650784628736.html,114.127543,22.565762,小区
深圳,光明区,光明,龙光玖龙台三期(公寓),一居,1室1厅1卫,2600.0,42.0,61.9,西北,链家/个人,整租·龙光玖龙台三期(公寓) 1室1厅 西北,https://sz.lianjia.com/zufang/SZ2091084328707555328.html,113.93402,22.745179,小区
深圳,福田区,梅林,绿景虹湾,三居,3室2厅1卫,12000.0,89.0,134.83,西北,链家/个人,整租·绿景虹湾 3室2厅 西北,https://sz.lianjia.com/zufang/SZ2091086760317550592.html,114.040226,22.561213,小区
深圳,龙岗区,大运新城,佳兆业时代大厦,一居,1室1厅1卫,3000.0,60.0,50.0,南,链家/个人,整租·佳兆业时代大厦 1室1厅 南,https://sz.lianjia.com/zufang/SZ2091087232881393664.html,,,失败
深圳,福田区,石厦,皇庭世纪,两居,2室2厅1卫,7500.0,61.2,122.55,南,链家/个人,整租·皇庭世纪 2室2厅 南,https://sz.lianjia.com/zufang/SZ2091088710807322624.html,114.057555,22.525993,小区(模糊)
深圳,龙岗区,布吉大芬,友联花园,一居,1室1厅1卫,2600.0,41.0,63.41,东南,贝壳优选,整租·友联花园 1室1厅 东南,https://sz.lianjia.com/zufang/SZ2091089179931836416.html,114.139787,22.617878,小区
深圳,福田区,香蜜湖,财富广场,一居,1室1厅1卫,6600.0,53.0,124.53,南,链家,整租·财富广场 1室1厅 南,https://sz.lianjia.com/zufang/SZ2091091678369677312.html,114.026623,22.537588,小区
深圳,宝安区,西乡,合正汇一城,一居,1室1厅1卫,4800.0,51.0,94.12,南,链家,整租·合正汇一城 1室1厅 南,https://sz.lianjia.com/zufang/SZ2091096071575961600.html,,,失败
深圳,福田区,上下沙,中洲滨海华府一期,一居,1室0厅1卫,5800.0,43.0,134.88,南,链家/个人,整租·中洲滨海华府一期 1室0厅 南,https://sz.lianjia.com/zufang/SZ2091097701461524480.html,114.029855,22.523645,小区
深圳,福田区,车公庙,都市花园,两居,2室1厅1卫,6800.0,63.67,106.8,东,链家/个人,整租·都市花园 2室1厅 东,https://sz.lianjia.com/zufang/SZ2091098839636246528.html,114.048547,22.530773,小区
深圳,福田区,香蜜湖,财富广场,两居,2室1厅1卫,8000.0,79.0,101.27,南,链家,整租·财富广场 2室1厅 南,https://sz.lianjia.com/zufang/SZ2091102174443470848.html,114.026623,22.537588,小区
深圳,龙华区,红山,莱蒙水榭春天5期,三居,3室2厅1卫,8500.0,88.54,96.0,南,链家/个人,整租·莱蒙水榭春天5期 3室2厅 南,https://sz.lianjia.com/zufang/SZ2091103011576217600.html,,,失败
深圳,南山区,前海,深物业前海港湾花园,三居,3室2厅1卫,7000.0,83.0,84.34,东南,链家/个人,整租·深物业前海港湾花园 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2091103403139661824.html,113.891459,22.497256,小区(模糊)
深圳,福田区,景田,天健天骄南苑,两居,2室2厅1卫,17000.0,91.97,184.84,南,链家/个人,整租·天健天骄南苑  2室2厅 南,https://sz.lianjia.com/zufang/SZ2091103491383623680.html,114.041814,22.550084,小区
深圳,福田区,福田中心,高科利花园,三居,3室2厅2卫,7500.0,96.0,78.12,东南,链家/个人,整租·高科利花园 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2091105562077954048.html,,,失败
深圳,宝安区,新安,勤诚达前海世界,三居,3室2厅1卫,7500.0,79.0,94.94,东北,链家,整租·勤诚达前海世界 3室2厅 东北,https://sz.lianjia.com/zufang/SZ2091109629781082112.html,113.895323,22.568951,板块
深圳,南山区,前海,天健悦桂府,三居,3室2厅2卫,14000.0,116.0,120.69,东,链家/个人,整租·天健悦桂府 3室2厅 东,https://sz.lianjia.com/zufang/SZ2091109971172261888.html,113.904005,22.541528,小区
深圳,龙岗区,龙岗中心城,保利上城,两居,2室2厅1卫,4000.0,71.92,55.62,西南,链家,整租·保利上城 2室2厅 西南,https://sz.lianjia.com/zufang/SZ2091111855949873152.html,114.246884,22.720889,小区
深圳,龙岗区,坂田,华创云轩,两居,2室1厅1卫,3700.0,29.15,126.93,北,链家,整租·华创云轩 2室1厅 北,https://sz.lianjia.com/zufang/SZ2091113425659756544.html,,,失败
深圳,龙华区,红山,城投七里香榭,三居,3室2厅2卫,6300.0,90.45,69.65,南,链家/个人,整租·城投七里香榭 3室2厅 南,https://sz.lianjia.com/zufang/SZ2091113507301883904.html,114.026063,22.630434,小区
深圳,罗湖区,洪湖,洪湖二街十号大院,三居,3室2厅1卫,4800.0,85.0,56.47,南,链家/个人,整租·洪湖二街十号大院 3室2厅 南,https://sz.lianjia.com/zufang/SZ2091114484725710848.html,114.121325,22.56232,小区
深圳,光明区,光明,龙光玖龙台三期(公寓),两居,2室1厅2卫,4500.0,72.0,62.5,南,链家/个人,整租·龙光玖龙台三期(公寓) 2室1厅 南,https://sz.lianjia.com/zufang/SZ2091114963367100416.html,113.93402,22.745179,小区
深圳,南山区,南山中心,中润百分百公寓,三居,3室2厅2卫,7500.0,100.0,75.0,南,链家,整租·中润百分百公寓 3室2厅 南,https://sz.lianjia.com/zufang/SZ2091119923777503232.html,,,失败
深圳,罗湖区,银湖,祥青苑,两居,2室1厅1卫,3500.0,45.0,77.78,南,链家/个人,整租·祥青苑 2室1厅 南,https://sz.lianjia.com/zufang/SZ2091120768174784512.html,114.101258,22.566638,小区(模糊)
深圳,福田区,新洲,祥云天都世纪大厦,一居,1室0厅1卫,4200.0,39.0,107.69,东 东北,链家/个人,整租·祥云天都世纪大厦 1室0厅 东/东北,https://sz.lianjia.com/zufang/SZ2091121773285212160.html,114.043954,22.521085,小区
深圳,宝安区,新安,佳华书苑雅阁,两居,2室1厅1卫,6200.0,71.0,87.32,西南,链家,整租·佳华书苑雅阁 2室1厅 西南,https://sz.lianjia.com/zufang/SZ2091124103887978496.html,113.917493,22.573603,小区
深圳,龙华区,龙华新区,丰润花园多层,三居,3室2厅1卫,3900.0,89.0,43.82,南,链家/个人,整租·丰润花园多层 3室2厅 南,https://sz.lianjia.com/zufang/SZ2091126258195759104.html,,,失败
深圳,罗湖区,百仕达,东乐花园,三居,3室2厅1卫,6200.0,86.57,71.62,南,链家/个人,整租·东乐花园 3室2厅 南,https://sz.lianjia.com/zufang/SZ2091126700732579840.html,114.140062,22.571676,小区(模糊)
深圳,罗湖区,东门,嘉年华名苑,两居,2室2厅1卫,5300.0,68.0,77.94,东南,链家/个人,整租·嘉年华名苑 2室2厅 东南,https://sz.lianjia.com/zufang/SZ2091128052644839424.html,114.121763,22.549695,小区
深圳,罗湖区,春风路,金色都汇,两居,2室1厅1卫,7000.0,69.0,101.45,东南,链家/个人,整租·金色都汇 2室1厅 东南,https://sz.lianjia.com/zufang/SZ2091129981919821824.html,114.12567,22.54046,小区
深圳,罗湖区,百仕达,万事达名苑一期,一居,1室1厅1卫,4800.0,52.0,92.31,西北,链家/个人,整租·万事达名苑一期 1室1厅 西北,https://sz.lianjia.com/zufang/SZ2091133626669334528.html,,,失败
深圳,福田区,福田中心,岗厦汇花园,两居,2室1厅1卫,13000.0,80.0,162.5,西南,链家,整租·岗厦汇花园 2室1厅 西南,https://sz.lianjia.com/zufang/SZ2091133914759299072.html,114.066379,22.534176,小区
深圳,龙岗区,平湖,佳兆业茗萃园二期,两居,2室1厅1卫,3400.0,66.0,51.52,东南,链家/个人,整租·佳兆业茗萃园二期 2室1厅 东南,https://sz.lianjia.com/zufang/SZ2091135230239834112.html,114.143039,22.669671,小区
深圳,光明区,公明,中粮云景广场,两居,2室1厅2卫,3000.0,48.0,62.5,西,链家/个人,整租·中粮云景广场 2室1厅 西,https://sz.lianjia.com/zufang/SZ2091137513451159552.html,113.88862,22.778811,小区
深圳,龙岗区,坂田,天安云谷产业园二期,两居,2室1厅1卫,3600.0,44.09,81.65,北,链家,整租·天安云谷产业园二期 2室1厅 北,https://sz.lianjia.com/zufang/SZ2091144668153643008.html,,,失败
深圳,宝安区,沙井,鸿荣源珈誉府2区,三居,3室2厅1卫,4300.0,76.0,56.58,东南,链家/个人,整租·鸿荣源珈誉府2区 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2091146679334993920.html,113.883831,22.554986,小区
深圳,南山区,南山中心,天安公寓,一居,1室0厅1卫,1900.0,20.0,95.0,西南,链家/个人,整租·天安公寓 1室0厅 西南,https://sz.lianjia.com/zufang/SZ2091150874469466112.html,113.930478,22.533191,小区
