城市,区域,板块,小区,户型,户型详情,租金,面积,单位租金,朝向,品牌,标题,链接,经度,纬度,坐标精度
广州,从化,神岗镇,珠江国际城,三居,3室2厅1卫,1300.0,88.0,14.77,北,链家/个人,整租·珠江国际城 3室2厅 北,https://gz.lianjia.com/zufang/GZ2078906790946275328.html,113.216314,23.079285,小区
广州,南沙,进港大道,时代维港,一居,1室1厅1卫,1000.0,58.0,17.24,北,链家/个人,整租·时代维港 1室1厅 北,https://gz.lianjia.com/zufang/GZ2079012511587237888.html,113.544087,22.800291,板块
广州,增城,永宁,金地香山湖香榭院,三居,3室2厅2卫,1600.0,100.0,16.0,南,链家/个人,整租·金地香山湖香榭院 3室2厅 南,https://gz.lianjia.com/zufang/GZ2079019166966218752.html,113.612245,23.228395,小区
广州,荔湾,广钢新城,中海花湾壹号B区,一居,1室1厅1卫,3300.0,48.0,68.75,南,链家/个人,整租·中海花湾壹号B区 1室1厅 南,https://gz.lianjia.com/zufang/GZ2079031404611502080.html,,,失败
广州,白云,同德围,德胜花园,两居,2室1厅1卫,3200.0,62.0,51.61,北,链家/个人,整租·德胜花园 2室1厅 北,https://gz.lianjia.com/zufang/GZ2079033471937806336.html,113.234259,23.162626,板块
广州,从化,太平镇,华标荔苑,两居,2室2厅1卫,1600.0,71.0,22.54,南,链家/个人,整租·华标荔苑 2室2厅 南,https://gz.lianjia.com/zufang/GZ2079034323171803136.html,113.490846,23.450043,小区
广州,天河,天润路,金达苑,一居,1室1厅1卫,3000.0,42.0,71.43,东,链家,整租·金达苑 1室1厅 东,https://gz.lianjia.com/zufang/GZ2079036761299746816.html,113.335586,23.143853,小区
广州,天河,汇景新城,汇景新城上城勋堡,三居,3室2厅1卫,11000.0,160.12,68.7,北,链家/个人,整租·汇景新城上城勋堡 3室2厅 北,https://gz.lianjia.com/zufang/GZ2079041402716553216.html,,,失败
广州,越秀,公园前,省轻工业厅大院,一居,1室1厅1卫,2300.0,35.0,65.71,南 北,链家/个人,整租·省轻工业厅大院 1室1厅 南/北,https://gz.lianjia.com/zufang/GZ2079043918858551296.html,113.264499,23.130061,小区(模糊)
广州,黄埔,知识城,凤彩雅苑,三居,3室2厅2卫,2600.0,120.0,21.67,东南 南,链家/个人,整租·凤彩雅苑 3室2厅 东南/南,https://gz.lianjia.com/zufang/GZ2079044221066543104.html,113.539257,23.349955,小区
广州,番禺,万博,番禺万达广场,一居,1室1厅1卫,2800.0,50.0,56.0,北,链家/个人,整租·番禺万达广场 1室1厅 北,https://gz.lianjia.com/zufang/GZ2079049648068100096.html,113.348559,23.006067,小区
广州,番禺,万博,番禺万达广场,一居,1室1厅1卫,2800.0,50.35,55.61,北,链家/个人,整租·番禺万达广场 1室1厅 北,https://gz.lianjia.com/zufang/GZ2079050010627932160.html,,,失败
广州,番禺,祈福新村,祈福新村蝶舞轩,三居,3室2厅1卫,2900.0,88.0,32.95,北,链家/个人,整租·祈福新村蝶舞轩 3室2厅 北,https://gz.lianjia.com/zufang/GZ2079050035466600448.html,113.322219,22.957879,小区(模糊)
广州,白云,梅花园,怡新花园,两居,2室1厅1卫,4500.0,81.0,55.56,西南,链家/个人,整租·怡新花园 2室1厅 西南,https://gz.lianjia.com/zufang/GZ2079051468576391168.html,113.322498,23.17511,小区
广州,白云,太和,敏捷科创中心,三居,3室1厅1卫,5500.0,114.0,48.25,南,链家/个人,整租·敏捷科创中心 3室1厅 南,https://gz.lianjia.com/zufang/GZ2079051785443475456.html,113.333626,23.296314,小区
广州,海珠,赤岗,新港中路,一居,1室1厅1卫,2000.0,30.0,66.67,南 东北,链家,整租·新港中路 1室1厅 南/东北,https://gz.lianjia.com/zufang/GZ2079052329524396032.html,,,失败
广州,海珠,前进路,海珠花园窝趣公寓,一居,1室1厅1卫,1100.0,25.0,44.0,东,链家,整租·海珠花园窝趣公寓 1室1厅 东,https://gz.lianjia.com/zufang/GZ2079053303253041152.html,113.300872,23.064021,小区(模糊)
广州,番禺,厦滘,珠江花园,三居,3室2厅2卫,4500.0,101.0,44.55,南 西南,链家/个人,整租·珠江花园 3室2厅 南/西南,https://gz.lianjia.com/zufang/GZ2079054427112603648.html,113.345807,23.031561,小区
广州,白云,罗冲围,富力半岛,一居,1室1厅1卫,2800.0,48.0,58.33,西南,链家/个人,整租·富力半岛 1室1厅 西南,https://gz.lianjia.com/zufang/GZ2079055540721287168.html,113.227388,23.1432,小区
广州,海珠,客村,方圆滨江壹号,两居,2室1厅1卫,6000.0,80.0,75.0,北,链家/个人,整租·方圆滨江壹号 2室1厅 北,https://gz.lianjia.com/zufang/GZ2079055559662764032.html,,,失败
广州,白云,人和,时代云来,三居,3室2厅1卫,3200.0,91.0,35.16,东南,链家/个人,整租·时代云来 3室2厅 东南,https://gz.lianjia.com/zufang/GZ2079055573394915328.html,113.284317,23.31695,小区(模糊)
广州,花都,花城街,东方文德森岛湖,三居,3室2厅2卫,2380.0,99.0,24.04,南,链家/个人,整租·东方文德森岛湖 3室2厅 南,https://gz.lianjia.com/zufang/GZ2079055995438366720.html,113.192317,23.430442,小区
广州,天河,龙口西,德荣小区,两居,2室1厅1卫,4500.0,69.0,65.22,南,链家/个人,整租·德荣小区 2室1厅 南,https://gz.lianjia.com/zufang/GZ2079056238762524672.html,113.333947,23.137697,小区
广州,番禺,万博,番禺万达广场,三居,3室1厅0卫,20000.0,288.0,69.44,南,链家/个人,整租·番禺万达广场 3室1厅 南,https://gz.lianjia.com/zufang/GZ2079057115330117632.html,,,失败
广州,番禺,顺德碧桂园,顺德碧桂园芷兰湾,三居,3室2厅2卫,2500.0,94.0,26.6,北,链家/个人,整租·顺德碧桂园芷兰湾 3室2厅 北,https://gz.lianjia.com/zufang/GZ2079057350416662528.html,113.291019,22.922247,小区(模糊)
广州,南沙,金洲,南沙云山诗意,三居,3室1厅2卫,2500.0,114.0,21.93,北,链家/个人,整租·南沙云山诗意 3室1厅 北,https://gz.lianjia.com/zufang/GZ2079058415316893696.html,113.530902,22.789784,小区
广州,增城,新塘北,中森茗苑,三居,3室2厅1卫,2500.0,86.0,29.07,南,链家/个人,整租·中森茗苑 3室2厅 南,https://gz.lianjia.com/zufang/GZ2079058696142323712.html,113.625724,23.127464,小区
广州,黄埔,开发东区,富力悦禧花园,两居,2室2厅1卫,2000.0,76.0,26.32,北,链家/个人,整租·富力悦禧花园 2室2厅 北,https://gz.lianjia.com/zufang/GZ2079062554465796096.html,,,失败
广州,南沙,黄阁,星河东悦湾,三居,3室2厅2卫,4500.0,108.0,41.67,南 北,链家/个人,整租·星河东悦湾 3室2厅 南/北,https://gz.lianjia.com/zufang/GZ2079062909010313216.html,113.530623,22.807569,小区(模糊)
广州,增城,永宁,誉山国际13期誉璟公寓,两居,2室2厅2卫,700.0,30.0,23.33,北,链家/个人,合租·誉山国际13期誉璟公寓 2居室 北卧,https://gz.lianjia.com/zufang/GZ2079064096820428800.html,113.604232,23.188166,小区
广州,越秀,杨箕,共和苑,两居,2室1厅1卫,3000.0,57.0,52.63,南,链家/个人,整租·共和苑 2室1厅 南,https://gz.lianjia.com/zufang/GZ2079065858717515776.html,113.305926,23.125717,小区
广州,越秀,北京路,北京路,两居,2室1厅1卫,3500.0,50.0,70.0,南,链家/个人,整租·北京路 2室1厅 南,https://gz.lianjia.com/zufang/GZ2079065911716741120.html,,,失败
广州,荔湾,芳村,万科海上传奇,一居,1室1厅1卫,1600.0,30.0,53.33,南,链家/个人,整租·万科海上传奇 1室1厅 南,https://gz.lianjia.com/zufang/GZ2079066373144707072.html,113.232385,23.102829,小区(模糊)
广州,海珠,中大,怡乐路,两居,2室2厅1卫,3000.0,71.08,42.21,南,链家/个人,整租·怡乐路 2室2厅 南,https://gz.lianjia.com/zufang/GZ2079066988755288064.html,113.290385,23.09751,小区
广州,天河,车陂,富力天禧花园,三居,3室1厅1卫,5500.0,97.0,56.7,北,链家/个人,整租·富力天禧花园 3室1厅 北,https://gz.lianjia.com/zufang/GZ2079067044816355328.html,113.396496,23.128721,小区
广州,白云,白云大道南,竹园小区(白云),两居,2室2厅1卫,4800.0,70.0,68.57,南,链家,整租·竹园小区(白云) 2室2厅 南,https://gz.lianjia.com/zufang/GZ2079069196162957312.html,,,失败
广州,海珠,金碧,金碧花园第一金碧,一居,1室0厅1卫,2400.0,28.0,85.71,西,链家,整租·金碧花园第一金碧 1室0厅 西,https://gz.lianjia.com/zufang/GZ2079072318839062528.html,113.287751,23.068768,小区
广州,荔湾,中山八,中山八路,一居,1室1厅1卫,1680.0,25.0,67.2,东南 南,链家/个人,整租·中山八路 1室1厅 东南/南,https://gz.lianjia.com/zufang/GZ2079076840051310592.html,113.235374,23.125583,小区
广州,南沙,金洲,越秀滨海隽城,三居,3室2厅2卫,3500.0,117.0,29.91,南,链家/个人,整租·越秀滨海隽城 3室2厅 南,https://gz.lianjia.com/zufang/GZ2079078934212771840.html,113.534761,22.790314,小区
广州,越秀,西门口,明月豪庭,一居,1室1厅1卫,4500.0,50.0,90.0,东 西,链家,整租·明月豪庭 1室1厅 东/西,https://gz.lianjia.com/zufang/GZ2079079748557864960.html,,,失败
广州,海珠,滨江东,珠江广场,三居,3室2厅2卫,6000.0,106.0,56.6,南,链家/个人,整租·珠江广场 3室2厅 南,https://gz.lianjia.com/zufang/GZ2079080175957442560.html,113.309433,23.103276,小区
广州,番禺,祈福新村,祈福新村蝶舞轩,三居,3室2厅2卫,3200.0,95.0,33.68,南,链家/个人,整租·祈福新村蝶舞轩 3室2厅 南,https://gz.lianjia.com/zufang/GZ2079081503517573120.html,113.33367,22.96824,小区
广州,越秀,北京路,北京路,一居,1室1厅1卫,3400.0,75.0,45.33,南,链家/个人,整租·北京路 1室1厅 南,https://gz.lianjia.com/zufang/GZ2079083320196464640.html,113.268914,23.124091,小区
广州,天河,员村,百合路38-64号宿舍（双号）,三居,3室2厅1卫,4800.0,100.0,48.0,东南,链家/个人,整租·百合路38-64号宿舍（双号） 3室2厅 东南,https://gz.lianjia.com/zufang/GZ2079083978458923008.html,,,失败
广州,增城,增城碧桂园,碧桂园豪园林湖苑,三居,3室2厅1卫,1200.0,89.0,13.48,西南,链家/个人,整租·碧桂园豪园林湖苑 3室2厅 西南,https://gz.lianjia.com/zufang/GZ2079085124422467584.html,113.591509,23.121032,板块
广州,南沙,南沙港,中交蓝色海湾,三居,3室2厅1卫,2300.0,93.0,24.73,东,链家/个人,整租·中交蓝色海湾 3室2厅 东,https://gz.lianjia.com/zufang/GZ2079085954366177280.html,113.610188,22.768298,小区
广州,南沙,南沙区府,中惠国际金融中心,两居,2室1厅1卫,1800.0,89.07,20.21,东 北,链家/个人,整租·中惠国际金融中心 2室1厅 东/北,https://gz.lianjia.com/zufang/GZ2079086811845492736.html,113.531198,22.801409,小区
广州,越秀,越秀南,德政中路,两居,2室1厅1卫,3600.0,53.0,67.92,南 北,链家/个人,整租·德政中路 2室1厅 南/北,https://gz.lianjia.com/zufang/GZ2079087913001287680.html,,,失败
广州,黄埔,鱼珠,IPC港航中心,两居,2室2厅1卫,3100.0,55.0,56.36,北,链家/个人,整租·IPC港航中心 2室2厅 北,https://gz.lianjia.com/zufang/GZ2079088596832223232.html,113.432595,23.096763,小区
广州,增城,永宁,誉山国际13期誉璟公寓,两居,2室2厅2卫,900.0,30.0,30.0,南,链家/个人,合租·誉山国际13期誉璟公寓 2居室 南卧,https://gz.lianjia.com/zufang/GZ2079088843516018688.html,113.604232,23.188166,小区
广州,增城,永宁,誉山国际13期誉璟公寓,两居,2室2厅2卫,900.0,30.0,30.0,南 北,链家/个人,合租·誉山国际13期誉璟公寓 2居室 南/北卧,https://gz.lianjia.com/zufang/GZ2079089541787942912.html,113.604232,23.188166,小区
广州,海珠,滨江东,珠光高派华庭,两居,2室1厅1卫,5800.0,89.0,65.17,西,链家/个人,整租·珠光高派华庭 2室1厅 西,https://gz.lianjia.com/zufang/GZ2079091277277691904.html,,,失败
广州,天河,天河南,六运小区,两居,2室1厅1卫,4300.0,75.0,57.33,东,链家/个人,整租·六运小区 2室1厅 东,https://gz.lianjia.com/zufang/GZ2079091943043760128.html,113.323043,23.13009,小区(模糊)
广州,番禺,钟村,广州足球公园,一居,1室1厅1卫,2500.0,61.46,40.68,东北,链家/个人,整租·广州足球公园 1室1厅 东北,https://gz.lianjia.com/zufang/GZ2079093743314534400.html,113.292406,22.982647,小区
广州,白云,同和,君立国际公寓,一居,1室1厅1卫,2600.0,41.0,63.41,南,链家/个人,整租·君立国际公寓 1室1厅 南,https://gz.lianjia.com/zufang/GZ2079094554937524224.html,113.330495,23.207227,小区
广州,越秀,小北,小北路,两居,2室1厅1卫,2750.0,46.0,59.78,南,链家/个人,整租·小北路 2室1厅 南,https://gz.lianjia.com/zufang/GZ2079098544886644736.html,,,失败
广州,天河,黄村,嘉禧天和,两居,2室1厅1卫,4500.0,62.71,71.76,西,链家,整租·嘉禧天和 2室1厅 西,https://gz.lianjia.com/zufang/GZ2079100828978774016.html,113.300688,23.43837,小区(模糊)
广州,天河,珠江新城东,南国花园,三居,3室2厅2卫,11000.0,135.0,81.48,西,链家/个人,整租·南国花园 3室2厅 西,https://gz.lianjia.com/zufang/GZ2079101563908915200.html,113.344585,23.114459,小区
广州,白云,梅花园,白云畔山花园,三居,3室1厅1卫,3200.0,80.0,40.0,东,链家/个人,整租·白云畔山花园 3室1厅 东,https://gz.lianjia.com/zufang/GZ2079102243327442944.html,,,失败
广州,天河,珠江新城东,华骏花园,两居,2室1厅1卫,6500.0,100.0,65.0,北,链家/个人,整租·华骏花园 2室1厅 北,https://gz.lianjia.com/zufang/GZ2079102278475710464.html,113.333776,23.119825,板块
广州,海珠,东晓南,侨诚花园宝通街,一居,1室0厅1卫,1700.0,30.0,56.67,东南,链家/个人,整租·侨诚花园宝通街 1室0厅 东南,https://gz.lianjia.com/zufang/GZ2079104012883329024.html,113.289786,23.070611,小区
广州,番禺,市桥,沙墟二村,两居,2室2厅1卫,1680.0,84.0,20.0,东南,链家/个人,整租·沙墟二村 2室2厅 东南,https://gz.lianjia.com/zufang/GZ2079107203511353344.html,,,失败
广州,天河,天润路,太阳广场,两居,2室1厅1卫,4200.0,87.0,48.28,东北,链家/个人,整租·太阳广场 2室1厅 东北,https://gz.lianjia.com/zufang/GZ2079108469599764480.html,113.339511,23.143984,小区(模糊)
广州,番禺,桥南,荔嘉公馆,一居,1室1厅1卫,1380.0,45.0,30.67,南,链家/个人,整租·荔嘉公馆 1室1厅 南,https://gz.lianjia.com/zufang/GZ2079108650420404224.html,113.383917,22.93756,小区
广州,增城,新塘北,时尚广场,两居,2室2厅1卫,2500.0,76.0,32.89,东,链家/个人,整租·时尚广场 2室2厅 东,https://gz.lianjia.com/zufang/GZ2079108765763764224.html,113.60453,23.128997,小区
广州,海珠,同福,仁济横街,两居,2室1厅1卫,2500.0,50.0,50.0,南,链家/个人,整租·仁济横街 2室1厅 南,https://gz.lianjia.com/zufang/GZ2079109443307438080.html,,,失败
广州,番禺,广州南站,敏捷时空壹号,一居,1室1厅2卫,2100.0,50.0,42.0,南,链家/个人,整租·敏捷时空壹号 1室1厅 南,https://gz.lianjia.com/zufang/GZ2079110388430929920.html,113.536746,22.77176,小区(模糊)
广州,海珠,琶洲西,邦泰公馆,一居,1室1厅1卫,3800.0,50.0,76.0,北,链家/个人,整租·邦泰公馆 1室1厅 复式 北,https://gz.lianjia.com/zufang/GZ2079110898609291264.html,113.339343,23.099067,小区
广州,从化,太平镇,时代印象,三居,3室1厅2卫,2000.0,99.0,20.2,西南,链家/个人,整租·时代印象 3室1厅 西南,https://gz.lianjia.com/zufang/GZ2079115066648559616.html,113.494597,23.454192,小区
广州,黄埔,黄埔区府,泰景花园东城华庭,两居,2室1厅1卫,3800.0,78.0,48.72,东北,链家/个人,整租·泰景花园东城华庭 2室1厅 东北,https://gz.lianjia.com/zufang/GZ2079116158123900928.html,,,失败
广州,南沙,明珠湾,建发明珠湾玺,三居,3室2厅2卫,2500.0,100.17,24.96,南,链家/个人,整租·建发明珠湾玺 3室2厅 南,https://gz.lianjia.com/zufang/GZ2079116319604604928.html,113.516113,22.751478,小区(模糊)
广州,增城,凤凰城,东凌广场,三居,3室2厅2卫,2000.0,109.0,18.35,北,链家/个人,整租·东凌广场 3室2厅 北,https://gz.lianjia.com/zufang/GZ2079117074692571136.html,113.593574,23.135675,小区
广州,南沙,进港大道,南沙涉外公馆,两居,2室1厅2卫,1200.0,63.0,19.05,北,链家/个人,整租·南沙涉外公馆 2室1厅 北,https://gz.lianjia.com/zufang/GZ2079118735418851328.html,113.58289,22.798732,小区
广州,番禺,万博,招商城市主场,三居,3室2厅2卫,5800.0,74.0,78.38,南,链家/个人,整租·招商城市主场 3室2厅 南,https://gz.lianjia.com/zufang/GZ2079121579517673472.html,,,失败
广州,南沙,明珠湾,富力天海湾,三居,3室1厅1卫,2300.0,97.0,23.71,南,链家/个人,整租·富力天海湾 3室1厅 南,https://gz.lianjia.com/zufang/GZ2079125041110319104.html,113.564566,22.748681,小区(模糊)
广州,南沙,黄阁,保利南沙天汇,三居,3室2厅2卫,2600.0,98.0,26.53,南,链家/个人,整租·保利南沙天汇 3室2厅 南,https://gz.lianjia.com/zufang/GZ2079125406698438656.html,113.492504,22.795314,小区
广州,番禺,祈福新村,祈福新村青怡居,三居,3室2厅1卫,2600.0,85.0,30.59,北,链家/个人,整租·祈福新村青怡居 3室2厅 北,https://gz.lianjia.com/zufang/GZ2079126846091296768.html,113.325288,22.964811,小区
广州,花都,花城街,广州融创文旅城商务公寓,一居,1室0厅1卫,1100.0,46.0,23.91,东,链家/个人,整租·广州融创文旅城商务公寓 1室0厅 东,https://gz.lianjia.com/zufang/GZ2079128088444141568.html,,,失败
广州,天河,林和,侨林苑,两居,2室1厅1卫,5500.0,77.0,71.43,东 南 北,链家/个人,整租·侨林苑 2室1厅 东/南/北,https://gz.lianjia.com/zufang/GZ2079129793395163136.html,113.330108,23.144071,小区(模糊)
广州,天河,华景新城,加拿大花园,两居,2室1厅1卫,3600.0,60.2,59.8,西南,链家/个人,整租·加拿大花园 2室1厅 西南,https://gz.lianjia.com/zufang/GZ2079130209851801600.html,113.36758,23.13633,小区
广州,番禺,金山谷,番禺招商金山谷意库,一居,1室1厅1卫,2100.0,43.0,48.84,西,链家/个人,整租·番禺招商金山谷意库 1室1厅 西,https://gz.lianjia.com/zufang/GZ2079132791907287040.html,113.344197,22.97809,小区
广州,南沙,南沙港,碧桂园海湾1号,三居,3室2厅2卫,2400.0,97.0,24.74,南,链家/个人,整租·碧桂园海湾1号 3室2厅 南,https://gz.lianjia.com/zufang/GZ2079133248314671104.html,,,失败
广州,海珠,昌岗,昌岗中路,两居,2室1厅1卫,3000.0,72.0,41.67,南,链家/个人,整租·昌岗中路 2室1厅 南,https://gz.lianjia.com/zufang/GZ2079133275216936960.html,113.269933,23.086098,小区(模糊)
广州,增城,朱村,叠溪花园,三居,3室2厅1卫,1300.0,75.0,17.33,北,链家/个人,整租·叠溪花园 3室2厅 北,https://gz.lianjia.com/zufang/GZ2079134299864432640.html,113.7206,23.245674,小区
广州,天河,天河南,广利路,三居,3室0厅1卫,2200.0,30.0,73.33,东南,链家/个人,合租·广利路 3居室 东南卧,https://gz.lianjia.com/zufang/GZ2079135374063435776.html,113.318694,23.130086,小区
广州,海珠,滨江中,草芳苑,三居,3室1厅1卫,3500.0,80.0,43.75,北 东北,链家/个人,整租·草芳苑 3室1厅 北/东北,https://gz.lianjia.com/zufang/GZ2079135476916158464.html,,,失败
广州,番禺,市桥,西环路,一居,1室1厅1卫,2100.0,38.0,55.26,东,链家/个人,整租·西环路 1室1厅 东,https://gz.lianjia.com/zufang/GZ2079135762682478592.html,113.350087,22.930699,小区
广州,番禺,市桥,西环路,一居,1室1厅1卫,1900.0,35.0,54.29,东,链家/个人,整租·西环路 1室1厅 东,https://gz.lianjia.com/zufang/GZ2079137328449716224.html,113.350087,22.930699,小区
广州,海珠,工业大道南,越秀天荟江湾,一居,1室1厅1卫,1900.0,36.0,52.78,东,链家/个人,整租·越秀天荟江湾 1室1厅 东,https://gz.lianjia.com/zufang/GZ2079137886787076096.html,113.290542,23.058168,小区
广州,海珠,赤岗,赤岗一街大院赤岗一街,两居,2室1厅1卫,3100.0,50.0,62.0,南 北,链家/个人,整租·赤岗一街大院赤岗一街 2室1厅 南/北,https://gz.lianjia.com/zufang/GZ2079139092347486208.html,,,失败
广州,海珠,赤岗,泓景花园,两居,2室1厅1卫,5900.0,79.0,74.68,东南,链家/个人,整租·泓景花园 2室1厅 东南,https://gz.lianjia.com/zufang/GZ2079141580698025984.html,113.328451,23.098845,小区(模糊)
广州,增城,石滩镇,敏捷绿湖首府二期,三居,3室2厅2卫,1300.0,122.0,10.66,南,链家/个人,整租·敏捷绿湖首府二期 3室2厅 南,https://gz.lianjia.com/zufang/GZ2079143590646251520.html,113.791909,23.199992,小区
广州,番禺,洛溪,广州奥林匹克花园,两居,2室1厅1卫,3200.0,59.1,54.15,西南,链家,整租·广州奥林匹克花园 2室1厅 西南,https://gz.lianjia.com/zufang/GZ2079145183902957568.html,113.307678,23.043528,小区
广州,花都,镜湖大道,绿地空港国际中心,两居,2室1厅1卫,2011.0,39.0,51.56,北,链家/个人,整租·绿地空港国际中心 2室1厅 北,https://gz.lianjia.com/zufang/GZ2079145265968709632.html,,,失败
广州,增城,荔城增江,时代天启,三居,3室1厅2卫,1800.0,97.0,18.56,南 北,链家/个人,整租·时代天启 3室1厅 南/北,https://gz.lianjia.com/zufang/GZ2079147444662173696.html,113.851274,23.278061,小区
广州,海珠,工业大道北,金碧湾,三居,3室2厅2卫,6500.0,102.0,63.73,西南,链家,整租·金碧湾 3室2厅 西南,https://gz.lianjia.com/zufang/GZ2079148585881960448.html,113.252861,23.091714,小区
广州,海珠,客村,锦安苑,三居,3室2厅2卫,6500.0,135.0,48.15,南,链家/个人,整租·锦安苑 3室2厅 南,https://gz.lianjia.com/zufang/GZ2079149019170340864.html,113.322043,23.099941,小区
广州,番禺,钟村,广州足球公园,三居,3室2厅2卫,4500.0,88.8,50.68,东北,链家/个人,整租·广州足球公园 3室2厅 东北,https://gz.lianjia.com/zufang/GZ2079154547112017920.html,,,失败
广州,天河,珠江新城西,珠江都荟华庭,两居,2室2厅2卫,7000.0,92.0,76.09,北,链家,整租·珠江都荟华庭 2室2厅 北,https://gz.lianjia.com/zufang/GZ2079156369881038848.html,113.317204,23.118127,小区(模糊)
广州,增城,凤凰城,碧桂园凤凰城凤仪苑,三居,3室2厅1卫,2000.0,91.8,21.79,北,链家/个人,整租·碧桂园凤凰城凤仪苑 3室2厅 北,https://gz.lianjia.com/zufang/GZ2079156501536047104.html,113.571462,23.132897,小区
广州,番禺,洛溪,如意二马路,一居,1室0厅1卫,1000.0,30.0,33.33,南 北,链家/个人,整租·如意二马路 1室0厅 南/北,https://gz.lianjia.com/zufang/GZ2079156545844674560.html,113.303376,23.040283,小区
广州,花都,花城街,恒大悦府,三居,3室2厅2卫,2500.0,87.0,28.74,南,链家/个人,整租·恒大悦府 3室2厅 南,https://gz.lianjia.com/zufang/GZ2079156855258480640.html,,,失败
广州,黄埔,长岭居,水西商业广场,一居,1室1厅1卫,1500.0,40.0,37.5,东南,链家/个人,整租·水西商业广场 1室1厅 东南,https://gz.lianjia.com/zufang/GZ2079157583750365184.html,113.507809,23.215094,板块
广州,增城,凤凰城,翡翠绿洲湖翠苑,三居,3室2厅1卫,2500.0,99.0,25.25,北,链家/个人,整租·翡翠绿洲湖翠苑 3室2厅 北,https://gz.lianjia.com/zufang/GZ2079157808514727936.html,113.554659,23.135584,小区
广州,黄埔,科学城,大塱罗南花园,两居,2室2厅1卫,3200.0,75.0,42.67,北,链家/个人,整租·大塱罗南花园 2室2厅 北,https://gz.lianjia.com/zufang/GZ2079158154838409216.html,113.491446,23.168814,小区
广州,番禺,市桥,丹桂园,一居,1室1厅1卫,1550.0,33.0,46.97,南,链家/个人,整租·丹桂园 1室1厅 南,https://gz.lianjia.com/zufang/GZ2079159001739689984.html,,,失败
广州,天河,珠江新城中,保利心语,三居,3室2厅2卫,14500.0,112.0,129.46,北,链家/个人,整租·保利心语 3室2厅 北,https://gz.lianjia.com/zufang/GZ2079160901746819072.html,113.333776,23.119825,板块
广州,南沙,黄阁,南沙保利城,两居,2室1厅1卫,1600.0,76.0,21.05,北,链家/个人,整租·南沙保利城 2室1厅 北,https://gz.lianjia.com/zufang/GZ2079161220132241408.html,113.498074,22.830682,小区
广州,南沙,金洲,中海联南沙国贸中心,两居,2室2厅1卫,1800.0,62.0,29.03,南 北,链家/个人,整租·中海联南沙国贸中心 2室2厅 南/北,https://gz.lianjia.com/zufang/GZ2079164172192448512.html,,,失败
广州,白云,人和,时代云来,三居,3室2厅2卫,3600.0,100.7,35.75,东南,链家/个人,整租·时代云来 3室2厅 东南,https://gz.lianjia.com/zufang/GZ2079164328375746560.html,113.290975,23.336763,板块
广州,天河,车陂,富力天禧花园,三居,3室1厅1卫,4550.0,95.0,47.89,南 北,链家/个人,整租·富力天禧花园 3室1厅 南/北,https://gz.lianjia.com/zufang/GZ2079167078069174272.html,113.396496,23.128721,小区
广州,增城,荔城增江,时代天启,三居,3室1厅2卫,2300.0,118.0,19.49,南 北,链家/个人,整租·时代天启 3室1厅 南/北,https://gz.lianjia.com/zufang/GZ2079168329808871424.html,113.851274,23.278061,小区
广州,花都,镜湖大道,绿地空港国际中心,一居,1室1厅2卫,2200.0,39.0,56.41,西,链家/个人,整租·绿地空港国际中心 1室1厅 西,https://gz.lianjia.com/zufang/GZ2079169259983863808.html,,,失败
广州,增城,沙村,新塘新世界花园嘉华苑,两居,2室1厅1卫,1700.0,74.0,22.97,北,链家/个人,整租·新塘新世界花园嘉华苑 2室1厅 北,https://gz.lianjia.com/zufang/GZ2079170014560124928.html,113.576656,23.105191,小区
广州,海珠,琶洲东,保利天悦公寓,一居,1室1厅1卫,7300.0,68.0,107.35,北,链家,整租·保利天悦公寓 1室1厅 北,https://gz.lianjia.com/zufang/GZ2079172949167833088.html,113.379343,23.103005,小区
广州,越秀,西门口,纸行路,一居,1室1厅1卫,1600.0,30.0,53.33,东南,链家/个人,整租·纸行路 1室1厅 东南,https://gz.lianjia.com/zufang/GZ2079173692398501888.html,113.255687,23.124074,小区
广州,海珠,昌岗,昌岗中路,两居,2室1厅1卫,3200.0,35.0,91.43,东,链家/个人,整租·昌岗中路 2室1厅 东,https://gz.lianjia.com/zufang/GZ2079174163720830976.html,,,失败
广州,番禺,汉溪长隆,南国奥园,三居,3室2厅2卫,4500.0,115.0,39.13,南,链家/个人,整租·南国奥园 3室2厅 南,https://gz.lianjia.com/zufang/GZ2079175884245303296.html,113.32423,22.98666,小区(模糊)
广州,荔湾,广钢新城,金融街融穗华府,三居,3室2厅1卫,4600.0,83.0,55.42,南,链家/个人,整租·金融街融穗华府 3室2厅 南,https://gz.lianjia.com/zufang/GZ2079179572980482048.html,113.239756,23.066921,小区
广州,黄埔,香雪,奥园香雪公馆,两居,2室1厅1卫,3500.0,82.0,42.68,北,链家/个人,整租·奥园香雪公馆 2室1厅 北,https://gz.lianjia.com/zufang/GZ2079183114361372672.html,113.498644,23.175252,小区
广州,增城,永宁,太阳城巧克力,三居,3室2厅1卫,1500.0,80.0,18.75,南,链家/个人,整租·太阳城巧克力 3室2厅 南,https://gz.lianjia.com/zufang/GZ2079185070001750016.html,,,失败
广州,海珠,江燕路,泉塘路,一居,1室1厅1卫,1700.0,34.0,50.0,东南,链家/个人,整租·泉塘路 1室1厅 东南,https://gz.lianjia.com/zufang/GZ2079186165637840896.html,113.272314,23.078259,小区
